,Response_id,Article_day
2599,R_3KqIj6pCs8FybNc,Day_10_2
2600,R_3KqIj6pCs8FybNc,Day_10_5
2601,R_2Bl0CNqsIXSGFjQ,Day_10_4
2602,R_2Bl0CNqsIXSGFjQ,Day_10_3
2603,R_2Bl0CNqsIXSGFjQ,Day_10_2
2604,R_1jAGhDgCUyTej7X,Day_10_2
2605,R_1jAGhDgCUyTej7X,Day_10_1
2606,R_1jAGhDgCUyTej7X,Day_10_1
2607,R_1jAGhDgCUyTej7X,Day_10_3
2608,R_1jAGhDgCUyTej7X,Day_10_3
2609,R_1jAGhDgCUyTej7X,Day_10_3
2610,R_1jAGhDgCUyTej7X,Day_10_3
2611,R_sccbrVzSLASgIeZ,Day_10_2
2612,R_sccbrVzSLASgIeZ,Day_10_5
2613,R_sccbrVzSLASgIeZ,Day_10_4
2614,R_2bQyy27TsUgJLJe,Day_10_5
2615,R_2bQyy27TsUgJLJe,Day_10_5
2616,R_2bQyy27TsUgJLJe,Day_10_4
2617,R_2bQyy27TsUgJLJe,Day_10_3
2618,R_2uOoKnpbB6lipB0,Day_10_1
2619,R_2uOoKnpbB6lipB0,Day_10_1
2620,R_3EbSrWAneNSCZcK,Day_10_3
2621,R_3EbSrWAneNSCZcK,Day_10_1
2622,R_3EbSrWAneNSCZcK,Day_10_2
2623,R_b1quUlyjS0yDHk5,Day_10_3
2624,R_b1quUlyjS0yDHk5,Day_10_5
2625,R_b1quUlyjS0yDHk5,Day_10_2
2626,R_2ARv3Z4xQTzKsjA,Day_10_2
2627,R_2ARv3Z4xQTzKsjA,Day_10_5
2628,R_2ARv3Z4xQTzKsjA,Day_10_5
2629,R_2ARv3Z4xQTzKsjA,Day_10_3
2630,R_2ARv3Z4xQTzKsjA,Day_10_3
2631,R_2uWAJnsHSh8w3rR,Day_10_4
2632,R_2uWAJnsHSh8w3rR,Day_10_4
2633,R_2uWAJnsHSh8w3rR,Day_10_3
2634,R_2uWAJnsHSh8w3rR,Day_10_1
2635,R_2uWAJnsHSh8w3rR,Day_10_3
2636,R_2uWAJnsHSh8w3rR,Day_10_3
2637,R_2uWAJnsHSh8w3rR,Day_10_2
2638,R_2uWAJnsHSh8w3rR,Day_10_2
2639,R_2uWAJnsHSh8w3rR,Day_10_1
2640,R_2CfhXGFONCrKCkb,Day_10_1
2641,R_2CfhXGFONCrKCkb,Day_10_1
2642,R_2CfhXGFONCrKCkb,Day_10_3
2643,R_2CfhXGFONCrKCkb,Day_10_3
2644,R_2CfhXGFONCrKCkb,Day_10_5
2645,R_2CfhXGFONCrKCkb,Day_10_3
2646,R_2CfhXGFONCrKCkb,Day_10_1
2647,R_2CfhXGFONCrKCkb,Day_10_1
2648,R_2CfhXGFONCrKCkb,Day_10_5
2649,R_1GMjP1KdMRjJwGt,Day_10_1
2650,R_1GMjP1KdMRjJwGt,Day_10_1
2651,R_1GMjP1KdMRjJwGt,Day_10_1
2652,R_1GMjP1KdMRjJwGt,Day_10_1
2653,R_1GMjP1KdMRjJwGt,Day_10_5
2654,R_1GMjP1KdMRjJwGt,Day_10_5
2655,R_1GMjP1KdMRjJwGt,Day_10_5
2656,R_1GMjP1KdMRjJwGt,Day_10_3
2657,R_1GMjP1KdMRjJwGt,Day_10_3
2658,R_1GMjP1KdMRjJwGt,Day_10_3
2659,R_1GMjP1KdMRjJwGt,Day_10_3
2660,R_1FenKTLvddZepQX,Day_10_4
2661,R_1FenKTLvddZepQX,Day_10_1
2662,R_1FenKTLvddZepQX,Day_10_2
2663,R_1FenKTLvddZepQX,Day_10_1
2664,R_1FenKTLvddZepQX,Day_10_2
2665,R_1FenKTLvddZepQX,Day_10_4
2666,R_WxqWFEJguoJKrpn,Day_10_1
2667,R_WxqWFEJguoJKrpn,Day_10_4
2668,R_WxqWFEJguoJKrpn,Day_10_4
2669,R_WxqWFEJguoJKrpn,Day_10_3
2670,R_WxqWFEJguoJKrpn,Day_10_3
2671,R_oYLAHgPY9OsPwUV,Day_10_5
2672,R_2TzY2oTMX0ANuW5,Day_10_4
2673,R_2TzY2oTMX0ANuW5,Day_10_4
2674,R_2TzY2oTMX0ANuW5,Day_10_2
2675,R_2TzY2oTMX0ANuW5,Day_10_5
2676,R_1d4FsPxAtL2DTKB,Day_10_2
2677,R_1d4FsPxAtL2DTKB,Day_10_1
2678,R_1d4FsPxAtL2DTKB,Day_10_3
2679,R_2PjKozqukqObbYE,Day_10_4
2680,R_2PjKozqukqObbYE,Day_10_2
2681,R_2PjKozqukqObbYE,Day_10_1
2682,R_4OcYg2x2UpwCMVP,Day_10_4
2683,R_4OcYg2x2UpwCMVP,Day_10_5
2684,R_4OcYg2x2UpwCMVP,Day_10_1
2685,R_1IlYu5J6A4Gus2v,Day_10_2
2686,R_1IlYu5J6A4Gus2v,Day_10_5
2687,R_1IlYu5J6A4Gus2v,Day_10_3
2688,R_1IlYu5J6A4Gus2v,Day_10_2
2689,R_1IlYu5J6A4Gus2v,Day_10_5
2690,R_1IlYu5J6A4Gus2v,Day_10_3
2691,R_1IlYu5J6A4Gus2v,Day_10_2
2692,R_1IlYu5J6A4Gus2v,Day_10_1
2693,R_1IlYu5J6A4Gus2v,Day_10_5
2694,R_1IlYu5J6A4Gus2v,Day_10_2
2695,R_1IlYu5J6A4Gus2v,Day_10_1
2696,R_1IlYu5J6A4Gus2v,Day_10_5
2697,R_1IlYu5J6A4Gus2v,Day_10_2
2698,R_x5gKtU1mOfgJ2tH,Day_10_3
2699,R_x5gKtU1mOfgJ2tH,Day_10_3
2700,R_x5gKtU1mOfgJ2tH,Day_10_3
2701,R_x5gKtU1mOfgJ2tH,Day_10_1
2702,R_x5gKtU1mOfgJ2tH,Day_10_4
2703,R_0oHVSEcsGWhll1T,Day_10_4
2704,R_0oHVSEcsGWhll1T,Day_10_3
2705,R_0oHVSEcsGWhll1T,Day_10_5
2706,R_tKcDBhNYz3ZM037,Day_10_3
2707,R_tKcDBhNYz3ZM037,Day_10_2
2708,R_tKcDBhNYz3ZM037,Day_10_1
2709,R_tKcDBhNYz3ZM037,Day_10_3
2710,R_tKcDBhNYz3ZM037,Day_10_2
2711,R_tKcDBhNYz3ZM037,Day_10_1
2712,R_3Rz0ILtoPFFqCx3,Day_10_5
2713,R_3Rz0ILtoPFFqCx3,Day_10_1
2714,R_3Rz0ILtoPFFqCx3,Day_10_3
2715,R_1M0TPCok2Wdr37R,Day_10_3
2716,R_1M0TPCok2Wdr37R,Day_10_1
2717,R_1M0TPCok2Wdr37R,Day_10_2
2718,R_1M0TPCok2Wdr37R,Day_10_3
2719,R_1M0TPCok2Wdr37R,Day_10_1
2720,R_1M0TPCok2Wdr37R,Day_10_2
2721,R_3RfOlByY0QbQJDX,Day_10_1
2722,R_3RfOlByY0QbQJDX,Day_10_2
2723,R_3RfOlByY0QbQJDX,Day_10_5
2724,R_3h6zCZhN94GzE5W,Day_10_1
2725,R_3h6zCZhN94GzE5W,Day_10_4
2726,R_3h6zCZhN94GzE5W,Day_10_5
2727,R_3h6zCZhN94GzE5W,Day_10_1
2728,R_3h6zCZhN94GzE5W,Day_10_4
2729,R_3h6zCZhN94GzE5W,Day_10_5
2730,R_6Ybv61aNY07Syrv,Day_10_1
2731,R_6Ybv61aNY07Syrv,Day_10_2
2732,R_6Ybv61aNY07Syrv,Day_10_4
2733,R_2rwmcl20otcnJge,Day_10_4
2734,R_2rwmcl20otcnJge,Day_10_1
2735,R_2rwmcl20otcnJge,Day_10_2
2736,R_WdmoCDpK9jybpGV,Day_10_2
2737,R_WdmoCDpK9jybpGV,Day_10_4
2738,R_WdmoCDpK9jybpGV,Day_10_1
2739,R_3CTQMAEFIEKCKls,Day_10_3
2740,R_3CTQMAEFIEKCKls,Day_10_3
2741,R_3CTQMAEFIEKCKls,Day_10_1
2742,R_3CTQMAEFIEKCKls,Day_10_4
2743,R_126cXYOZ6y4hgcE,Day_10_1
2744,R_126cXYOZ6y4hgcE,Day_10_5
2745,R_126cXYOZ6y4hgcE,Day_10_3
2746,R_6rrrkiPdMeiwXf3,Day_10_3
2747,R_6rrrkiPdMeiwXf3,Day_10_3
2748,R_6rrrkiPdMeiwXf3,Day_10_1
2749,R_6rrrkiPdMeiwXf3,Day_10_5
2750,R_3PvmeZwGzh8vAZg,Day_10_5
2751,R_3PvmeZwGzh8vAZg,Day_10_1
2752,R_3PvmeZwGzh8vAZg,Day_10_4
2753,R_1KjTNIBPcg7JYWX,Day_10_3
2754,R_1KjTNIBPcg7JYWX,Day_10_2
2755,R_1KjTNIBPcg7JYWX,Day_10_5
2756,R_1LiEO0RKLDBVjzl,Day_10_4
2757,R_1LiEO0RKLDBVjzl,Day_10_5
2758,R_1LiEO0RKLDBVjzl,Day_10_1
2759,R_3m1qIusQ4S1tJn1,Day_10_2
2760,R_3m1qIusQ4S1tJn1,Day_10_4
2761,R_3m1qIusQ4S1tJn1,Day_10_3
2762,R_3m1qIusQ4S1tJn1,Day_10_3
2763,R_2VCre9jSZPioead,Day_10_5
2764,R_2VCre9jSZPioead,Day_10_1
2765,R_2VCre9jSZPioead,Day_10_4
2766,R_2VCre9jSZPioead,Day_10_5
2767,R_8Hxgldx9r07LhNn,Day_10_4
2768,R_8Hxgldx9r07LhNn,Day_10_5
2769,R_8Hxgldx9r07LhNn,Day_10_2
2770,R_1r8rOfJ4IbPnaS8,Day_10_1
2771,R_1r8rOfJ4IbPnaS8,Day_10_4
2772,R_3KQ73hMOnsT3CmH,Day_10_1
2773,R_3KQ73hMOnsT3CmH,Day_10_4
2774,R_3KQ73hMOnsT3CmH,Day_10_5
2775,R_1K9JK7j6P0bTmih,Day_10_3
2776,R_1K9JK7j6P0bTmih,Day_10_5
2777,R_1K9JK7j6P0bTmih,Day_10_2
2778,R_21aYASG3NP6MPP7,Day_10_4
2779,R_21aYASG3NP6MPP7,Day_10_2
2780,R_21aYASG3NP6MPP7,Day_10_1
2781,R_21aYASG3NP6MPP7,Day_10_4
2782,R_3jUtD7L2gxIOqn0,Day_10_5
2783,R_3jUtD7L2gxIOqn0,Day_10_5
2784,R_3jUtD7L2gxIOqn0,Day_10_2
2785,R_3jUtD7L2gxIOqn0,Day_10_3
2786,R_1Nmk5m3Cez2t2yj,Day_10_4
2787,R_1Nmk5m3Cez2t2yj,Day_10_3
2788,R_1Nmk5m3Cez2t2yj,Day_10_2
2789,R_1Nmk5m3Cez2t2yj,Day_10_4
2790,R_1go08oMZRNJcKiv,Day_10_1
2791,R_1go08oMZRNJcKiv,Day_10_1
2792,R_1go08oMZRNJcKiv,Day_10_3
2793,R_1go08oMZRNJcKiv,Day_10_4
2794,R_1r2OHl6FsoAUoAz,Day_10_4
2795,R_1r2OHl6FsoAUoAz,Day_10_2
2796,R_1r2OHl6FsoAUoAz,Day_10_5
2797,R_1pmJAwwtEc83tks,Day_10_3
2798,R_1pmJAwwtEc83tks,Day_10_4
2799,R_1pmJAwwtEc83tks,Day_10_1
2800,R_1ohxyk1FEOHZq45,Day_10_4
2801,R_1ohxyk1FEOHZq45,Day_10_5
2802,R_1ohxyk1FEOHZq45,Day_10_3
2803,R_vjbFzT1uCIifNct,Day_10_2
2804,R_vjbFzT1uCIifNct,Day_10_5
2805,R_vjbFzT1uCIifNct,Day_10_1
2806,R_1eISAp0VDujBMdn,Day_10_4
2807,R_1eISAp0VDujBMdn,Day_10_4
2808,R_1eISAp0VDujBMdn,Day_10_1
2809,R_1eISAp0VDujBMdn,Day_10_3
2810,R_21sI0NzOs9de4V4,Day_10_1
2811,R_21sI0NzOs9de4V4,Day_10_5
2812,R_21sI0NzOs9de4V4,Day_10_4
2813,R_Cf2PHOBsms6anND,Day_10_5
2814,R_Cf2PHOBsms6anND,Day_10_5
2815,R_Cf2PHOBsms6anND,Day_10_4
2816,R_Cf2PHOBsms6anND,Day_10_2
2817,R_12oooc2NjZHLnEK,Day_10_2
2818,R_12oooc2NjZHLnEK,Day_10_1
2819,R_12oooc2NjZHLnEK,Day_10_5
2820,R_Rt9yyshWU36PiA9,Day_10_5
2821,R_Rt9yyshWU36PiA9,Day_10_1
2822,R_vcsIodd6GEjKb05,Day_10_2
2823,R_vcsIodd6GEjKb05,Day_10_4
2824,R_vcsIodd6GEjKb05,Day_10_5
2825,R_2V3d6pQToT1T816,Day_10_1
2826,R_2V3d6pQToT1T816,Day_10_3
2827,R_2V3d6pQToT1T816,Day_10_4
2828,R_2b48Dz5DU2gUP8o,Day_10_3
2829,R_2b48Dz5DU2gUP8o,Day_10_5
2830,R_2b48Dz5DU2gUP8o,Day_10_2
2831,R_Pvveyeq3Bf9wVl7,Day_10_3
2832,R_Pvveyeq3Bf9wVl7,Day_10_4
2833,R_Pvveyeq3Bf9wVl7,Day_10_2
2834,R_yJaDEjukx0X3RUR,Day_10_5
2835,R_yJaDEjukx0X3RUR,Day_10_3
2836,R_yJaDEjukx0X3RUR,Day_10_4
2837,R_1cYD0tijgvGfrfQ,Day_10_2
2838,R_1cYD0tijgvGfrfQ,Day_10_2
2839,R_1cYD0tijgvGfrfQ,Day_10_5
2840,R_1cYD0tijgvGfrfQ,Day_10_1
2841,R_PMnwzX0ArWo5DsR,Day_10_4
2842,R_PMnwzX0ArWo5DsR,Day_10_5
2843,R_PMnwzX0ArWo5DsR,Day_10_2
2844,R_Brd0UMM22YSiZvH,Day_10_5
2845,R_Brd0UMM22YSiZvH,Day_10_2
2846,R_Brd0UMM22YSiZvH,Day_10_5
2847,R_Brd0UMM22YSiZvH,Day_10_3
2848,R_2sWIGxYzUweWM4R,Day_10_1
2849,R_2sWIGxYzUweWM4R,Day_10_2
2850,R_2sWIGxYzUweWM4R,Day_10_5
2851,R_3MPrB3Tz3VpDd9U,Day_10_3
2852,R_3MPrB3Tz3VpDd9U,Day_10_2
2853,R_3MPrB3Tz3VpDd9U,Day_10_5
2854,R_1jVNbLp57CWXDUq,Day_10_4
2855,R_1jVNbLp57CWXDUq,Day_10_4
2856,R_1jVNbLp57CWXDUq,Day_10_5
2857,R_1jVNbLp57CWXDUq,Day_10_3
2858,R_C90FbTs2kaHEsEx,Day_11_4
2859,R_C90FbTs2kaHEsEx,Day_11_1
2860,R_C90FbTs2kaHEsEx,Day_11_2
2861,R_yUTKnunfRD9cS6l,Day_11_2
2862,R_yUTKnunfRD9cS6l,Day_11_5
2863,R_yUTKnunfRD9cS6l,Day_11_5
2864,R_yUTKnunfRD9cS6l,Day_11_1
2865,R_210NW53SROlzOLj,Day_11_4
2866,R_210NW53SROlzOLj,Day_11_4
2867,R_210NW53SROlzOLj,Day_11_5
2868,R_210NW53SROlzOLj,Day_11_1
2869,R_3lSsdnVQEPaKFvA,Day_11_5
2870,R_3lSsdnVQEPaKFvA,Day_11_2
2871,R_3lSsdnVQEPaKFvA,Day_11_1
2872,R_2E69dHXxVnZG9Kw,Day_11_4
2873,R_2E69dHXxVnZG9Kw,Day_11_5
2874,R_2E69dHXxVnZG9Kw,Day_11_1
2875,R_2VqAcdWBLqtzrB8,Day_11_1
2876,R_vPTe7KVNi1efNqp,Day_11_1
2877,R_vPTe7KVNi1efNqp,Day_11_3
2878,R_3qgP7KGy4ZfbmTd,Day_11_3
2879,R_3qgP7KGy4ZfbmTd,Day_11_1
2880,R_3qgP7KGy4ZfbmTd,Day_11_4
2881,R_2WUoR8vPwNjhrUu,Day_11_4
2882,R_2WUoR8vPwNjhrUu,Day_11_4
2883,R_2WUoR8vPwNjhrUu,Day_11_1
2884,R_2WUoR8vPwNjhrUu,Day_11_5
2885,R_3HStRXo0wJwMi96,Day_11_1
2886,R_3HStRXo0wJwMi96,Day_11_1
2887,R_3HStRXo0wJwMi96,Day_11_4
2888,R_3HStRXo0wJwMi96,Day_11_3
2889,R_0oXV07nRfpuSqA1,Day_11_2
2890,R_0oXV07nRfpuSqA1,Day_11_3
2891,R_0oXV07nRfpuSqA1,Day_11_1
2892,R_3KpYDnR7EUyCWO1,Day_11_1
2893,R_3KpYDnR7EUyCWO1,Day_11_3
2894,R_3KpYDnR7EUyCWO1,Day_11_5
2895,R_D6Rd3d5UirDZYwp,Day_11_2
2896,R_D6Rd3d5UirDZYwp,Day_11_4
2897,R_D6Rd3d5UirDZYwp,Day_11_3
2898,R_1mKnK3oOJLgCPCs,Day_11_3
2899,R_1mKnK3oOJLgCPCs,Day_11_1
2900,R_1mKnK3oOJLgCPCs,Day_11_2
2901,R_2WPywRP7XrU7A4o,Day_11_4
2902,R_2WPywRP7XrU7A4o,Day_11_2
2903,R_eX51iE9ZR2L1y25,Day_11_4
2904,R_eX51iE9ZR2L1y25,Day_11_2
2905,R_eX51iE9ZR2L1y25,Day_11_5
2906,R_ONKw4VWrRlIOaoF,Day_11_1
2907,R_ONKw4VWrRlIOaoF,Day_11_1
2908,R_ONKw4VWrRlIOaoF,Day_11_5
2909,R_ONKw4VWrRlIOaoF,Day_11_3
2910,R_TecQ9mlK3JrQGQ1,Day_11_5
2911,R_TecQ9mlK3JrQGQ1,Day_11_5
2912,R_TecQ9mlK3JrQGQ1,Day_11_2
2913,R_TecQ9mlK3JrQGQ1,Day_11_3
2914,R_Or7eVDTBXEPvEyt,Day_11_3
2915,R_Or7eVDTBXEPvEyt,Day_11_2
2916,R_Or7eVDTBXEPvEyt,Day_11_5
2917,R_3EAyn00ENRtvJX7,Day_11_1
2918,R_3EAyn00ENRtvJX7,Day_11_5
2919,R_3EAyn00ENRtvJX7,Day_11_2
2920,R_1FaNmHkgvmWiM9J,Day_11_4
2921,R_1FaNmHkgvmWiM9J,Day_11_5
2922,R_1FaNmHkgvmWiM9J,Day_11_3
2923,R_3snUlUqGiyaSi11,Day_11_2
2924,R_3snUlUqGiyaSi11,Day_11_5
2925,R_3snUlUqGiyaSi11,Day_11_3
2926,R_2VDSMfTvZfA7F0P,Day_11_2
2927,R_2VDSMfTvZfA7F0P,Day_11_1
2928,R_2VDSMfTvZfA7F0P,Day_11_5
2929,R_BtvxZkAXv1K92I9,Day_11_2
2930,R_BtvxZkAXv1K92I9,Day_11_2
2931,R_BtvxZkAXv1K92I9,Day_11_1
2932,R_BtvxZkAXv1K92I9,Day_11_3
2933,R_21oyjrFGWf21aS5,Day_11_1
2934,R_21oyjrFGWf21aS5,Day_11_4
2935,R_21oyjrFGWf21aS5,Day_11_3
2936,R_pH7TWuK1f40aJq1,Day_11_1
2937,R_pH7TWuK1f40aJq1,Day_11_3
2938,R_pH7TWuK1f40aJq1,Day_11_3
2939,R_pH7TWuK1f40aJq1,Day_11_4
2940,R_2Yc6qaBT4czBNcZ,Day_11_3
2941,R_2Yc6qaBT4czBNcZ,Day_11_4
2942,R_2Yc6qaBT4czBNcZ,Day_11_5
2943,R_3lKp5itSzlFRXzn,Day_11_3
2944,R_Qh2y3cCIvHhb3dD,Day_11_5
2945,R_Qh2y3cCIvHhb3dD,Day_11_3
2946,R_Qh2y3cCIvHhb3dD,Day_11_3
2947,R_Qh2y3cCIvHhb3dD,Day_11_4
2948,R_3MJQe2LIE4Udolk,Day_11_5
2949,R_3MJQe2LIE4Udolk,Day_11_4
2950,R_3MJQe2LIE4Udolk,Day_11_1
2951,R_2txQ0Wv5ItKDnvE,Day_11_3
2952,R_2txQ0Wv5ItKDnvE,Day_11_4
2953,R_2txQ0Wv5ItKDnvE,Day_11_2
2954,R_271ApgI9cbNxYl5,Day_11_1
2955,R_271ApgI9cbNxYl5,Day_11_1
2956,R_271ApgI9cbNxYl5,Day_11_4
2957,R_271ApgI9cbNxYl5,Day_11_4
2958,R_271ApgI9cbNxYl5,Day_11_5
2959,R_pnOulCYSK2WhXhf,Day_11_4
2960,R_pnOulCYSK2WhXhf,Day_11_1
2961,R_pnOulCYSK2WhXhf,Day_11_3
2962,R_2cAUAQD5wPqNGao,Day_11_3
2963,R_2cAUAQD5wPqNGao,Day_11_1
2964,R_2cAUAQD5wPqNGao,Day_11_2
2965,R_27P5yTEoww4069w,Day_11_3
2966,R_27P5yTEoww4069w,Day_11_4
2967,R_27P5yTEoww4069w,Day_11_2
2968,R_32LnZqTaKpa5qWV,Day_11_3
2969,R_32LnZqTaKpa5qWV,Day_11_1
2970,R_32LnZqTaKpa5qWV,Day_11_5
2971,R_22RfQQ5Vo7mPpLK,Day_11_2
2972,R_22RfQQ5Vo7mPpLK,Day_11_4
2973,R_22RfQQ5Vo7mPpLK,Day_11_5
2974,R_wNxYIDsQQH65UQx,Day_11_4
2975,R_wNxYIDsQQH65UQx,Day_11_4
2976,R_wNxYIDsQQH65UQx,Day_11_3
2977,R_wNxYIDsQQH65UQx,Day_11_5
2978,R_3ElHxiwjb3ivgwX,Day_11_1
2979,R_3ElHxiwjb3ivgwX,Day_11_2
2980,R_3ElHxiwjb3ivgwX,Day_11_3
2981,R_urXikPfmByjo7wB,Day_11_3
2982,R_urXikPfmByjo7wB,Day_11_1
2983,R_urXikPfmByjo7wB,Day_11_5
2984,R_3jczQ5faCtDorCj,Day_11_4
2985,R_3jczQ5faCtDorCj,Day_11_1
2986,R_3jczQ5faCtDorCj,Day_11_2
2987,R_1N2BQrCz2AZlnr8,Day_11_4
2988,R_1N2BQrCz2AZlnr8,Day_11_3
2989,R_1N2BQrCz2AZlnr8,Day_11_1
2990,R_1N2BQrCz2AZlnr8,Day_11_4
2991,R_3JFszn1RFCTZ5y8,Day_11_4
2992,R_3JFszn1RFCTZ5y8,Day_11_2
2993,R_3JFszn1RFCTZ5y8,Day_11_1
2994,R_1o5vB1FOjkWra0Q,Day_11_2
2995,R_1o5vB1FOjkWra0Q,Day_11_4
2996,R_1o5vB1FOjkWra0Q,Day_11_3
2997,R_3KW0TjZSak4y3M4,Day_11_3
2998,R_3KW0TjZSak4y3M4,Day_11_4
2999,R_3KW0TjZSak4y3M4,Day_11_5
3000,R_1NwghC65okv9G9o,Day_11_1
3001,R_1NwghC65okv9G9o,Day_11_2
3002,R_1NwghC65okv9G9o,Day_11_4
3003,R_1NwghC65okv9G9o,Day_11_4
3004,R_1NwghC65okv9G9o,Day_11_4
3005,R_2TB50Wx4205QnlS,Day_11_3
3006,R_2TB50Wx4205QnlS,Day_11_2
3007,R_2TB50Wx4205QnlS,Day_11_4
3008,R_1lmHzor7QgKcdCl,Day_11_1
3009,R_1lmHzor7QgKcdCl,Day_11_4
3010,R_1lmHzor7QgKcdCl,Day_11_5
3011,R_2ASTpjSp4VOCDws,Day_11_2
3012,R_2ASTpjSp4VOCDws,Day_11_2
3013,R_2ASTpjSp4VOCDws,Day_11_5
3014,R_2ASTpjSp4VOCDws,Day_11_1
3015,R_2U3YTqecRxW6lvU,Day_11_2
3016,R_2U3YTqecRxW6lvU,Day_11_1
3017,R_2U3YTqecRxW6lvU,Day_11_4
3018,R_e2TtN0wQ2I41R1D,Day_11_1
3019,R_e2TtN0wQ2I41R1D,Day_11_3
3020,R_e2TtN0wQ2I41R1D,Day_11_2
3021,R_3LXw2zPhtKbdAU5,Day_11_4
3022,R_3LXw2zPhtKbdAU5,Day_11_2
3023,R_3LXw2zPhtKbdAU5,Day_11_3
3024,R_3LXw2zPhtKbdAU5,Day_11_3
3025,R_2f7R7pJHhS5mAtX,Day_11_2
3026,R_2f7R7pJHhS5mAtX,Day_11_5
3027,R_2f7R7pJHhS5mAtX,Day_11_4
3028,R_3maWoNmVkis8P56,Day_11_2
3029,R_3maWoNmVkis8P56,Day_11_5
3030,R_3maWoNmVkis8P56,Day_11_3
3031,R_10ZukTspoPMKcTh,Day_11_2
3032,R_10ZukTspoPMKcTh,Day_11_5
3033,R_10ZukTspoPMKcTh,Day_11_1
3034,R_u83ezPYdRkmUDkt,Day_11_1
3035,R_u83ezPYdRkmUDkt,Day_11_5
3036,R_u83ezPYdRkmUDkt,Day_11_3
3037,R_25Z0yEWbGZ2LM0F,Day_11_5
3038,R_25Z0yEWbGZ2LM0F,Day_11_3
3039,R_25Z0yEWbGZ2LM0F,Day_11_2
3040,R_2WShcCJaA8gTXl2,Day_11_1
3041,R_2WShcCJaA8gTXl2,Day_11_4
3042,R_2WShcCJaA8gTXl2,Day_11_3
3043,R_2xSi3l2VdMgW51q,Day_11_2
3044,R_2xSi3l2VdMgW51q,Day_11_1
3045,R_2xSi3l2VdMgW51q,Day_11_3
3046,R_2yfIXc4AbcyM5CI,Day_11_3
3047,R_2yfIXc4AbcyM5CI,Day_11_3
3048,R_2yfIXc4AbcyM5CI,Day_11_3
3049,R_2yfIXc4AbcyM5CI,Day_11_2
3050,R_2yfIXc4AbcyM5CI,Day_11_1
3051,R_1pX1geuqqvuMWRP,Day_11_5
3052,R_1pX1geuqqvuMWRP,Day_11_1
3053,R_1pX1geuqqvuMWRP,Day_11_2
3054,R_ZaTLrLdEaxwOTMB,Day_12_4
3055,R_ZaTLrLdEaxwOTMB,Day_12_5
3056,R_ZaTLrLdEaxwOTMB,Day_12_3
3057,R_3GCzQrBCeies5YO,Day_12_2
3058,R_3GCzQrBCeies5YO,Day_12_1
3059,R_3GCzQrBCeies5YO,Day_12_4
3060,R_28HdGnFlCvqbesW,Day_12_5
3061,R_28HdGnFlCvqbesW,Day_12_3
3062,R_28HdGnFlCvqbesW,Day_12_2
3063,R_2e9YQd4AU7SOyMU,Day_12_4
3064,R_2e9YQd4AU7SOyMU,Day_12_3
3065,R_2e9YQd4AU7SOyMU,Day_12_3
3066,R_2e9YQd4AU7SOyMU,Day_12_3
3067,R_2e9YQd4AU7SOyMU,Day_12_1
3068,R_2e9YQd4AU7SOyMU,Day_12_1
3069,R_2e9YQd4AU7SOyMU,Day_12_1
3070,R_2AEUFZAVLyGILP2,Day_12_5
3071,R_2AEUFZAVLyGILP2,Day_12_2
3072,R_2CH4ryst33WcIBD,Day_12_2
3073,R_2CH4ryst33WcIBD,Day_12_5
3074,R_2CH4ryst33WcIBD,Day_12_4
3075,R_eqActw5u0wwW3Op,Day_12_4
3076,R_eqActw5u0wwW3Op,Day_12_1
3077,R_eqActw5u0wwW3Op,Day_12_2
3078,R_1SoKkIzRl1Q7m5X,Day_12_3
3079,R_1SoKkIzRl1Q7m5X,Day_12_4
3080,R_1SoKkIzRl1Q7m5X,Day_12_5
3081,R_263VbZ8cvaQIIWQ,Day_12_1
3082,R_263VbZ8cvaQIIWQ,Day_12_5
3083,R_263VbZ8cvaQIIWQ,Day_12_2
3084,R_YPOzDRgrzbOdQt3,Day_12_3
3085,R_YPOzDRgrzbOdQt3,Day_12_2
3086,R_YPOzDRgrzbOdQt3,Day_12_1
3087,R_2DOfgWoIMCklnEh,Day_12_5
3088,R_2DOfgWoIMCklnEh,Day_12_3
3089,R_2DOfgWoIMCklnEh,Day_12_4
3090,R_28TaheSFbFPLPd2,Day_12_5
3091,R_28TaheSFbFPLPd2,Day_12_5
3092,R_28TaheSFbFPLPd2,Day_12_5
3093,R_28TaheSFbFPLPd2,Day_12_2
3094,R_28TaheSFbFPLPd2,Day_12_4
3095,R_28J5qD0WuKFFhIG,Day_12_3
3096,R_28J5qD0WuKFFhIG,Day_12_1
3097,R_28J5qD0WuKFFhIG,Day_12_2
3098,R_1DNNGgbAd8A1SUt,Day_12_1
3099,R_1DNNGgbAd8A1SUt,Day_12_3
3100,R_1DNNGgbAd8A1SUt,Day_12_4
3101,R_3q8bHRVu6WNXQZ8,Day_12_4
3102,R_3q8bHRVu6WNXQZ8,Day_12_5
3103,R_3q8bHRVu6WNXQZ8,Day_12_2
3104,R_3fjWaLRvcx1QQ96,Day_12_1
3105,R_3fjWaLRvcx1QQ96,Day_12_4
3106,R_29vxabdKthRjM6z,Day_12_4
3107,R_29vxabdKthRjM6z,Day_12_5
3108,R_29vxabdKthRjM6z,Day_12_1
3109,R_2X1A93mXzEYrNYC,Day_12_2
3110,R_2X1A93mXzEYrNYC,Day_12_5
3111,R_2X1A93mXzEYrNYC,Day_12_5
