"","ResponseId","Article_day","True_Dummy","Likert_Evaluation","Age","Dig_Lit_Avg","Income_Score","CRT_Score","Familiar_Story","Education_Score","Duration","Ideology_Score","Gender","Treatment","Dummy_Ideology","Article_Lean","Dummy_Congruence","Susc_FN","Treat_Search","X","Search_Online"
"889","R_sj9VIeOCtbs29nH","jan 28_1",1,7,41,3.9,0,2,"No",3,1257,2,1,0,"Conservative","Conservative",1,1,0,13059,0
"890","R_sMDCQ0e1yjJtmr7","feb 4_3",0,4,39,4.6,2,1,"Yes",4,3419,0,0,0,"Moderate","Neutral",0,0,0,13709,0
"891","R_sNY3HoORTfTtJAt","dec 12_1",1,5,34,5,1,1,"No",4,1710,3,0,0,"Conservative","Conservative",1,1,0,14086,1
"892","R_SOAMZEzpq9XpQIN","dec 11_1",0,2,64,3.9,1,2,"Not Sure",3,2861,-2,0,0,"Liberal","Conservative",0,0,0,13332,0
"893","R_sRx70HLGdmXSh6V","jan 13_1",1,4,37,5,0,1,"Yes",3,604,-1,0,0,"Liberal","Neutral",0,1,0,12055,0
"894","R_sSj2dxqEHTZXVnz","dec 2_3",0,4,73,2.1,1,1,"No",1,1944,3,0,0,"Conservative","Neutral",0,0,0,13085,0
"895","R_SWbXC5SggPcTcLT","jan 8_4",1,5,26,4.2,0,0,"Yes",3,527,3,1,0,"Conservative","Conservative",1,1,0,10325,0
"896","R_T14LY2NFhEPsf8R","jan 13_1",0,4,62,3.7,3,1,"No",1,2195,3,1,0,"Conservative","Neutral",0,0,0,12069,0
"897","R_T1MiJD5WmRiOHm1","dec 18_1",0,5,42,2.4,0,2,"No",1,1904,0,0,0,"Moderate","Conservative",0,0,0,11858,0
"898","R_Ti7QQrkxwjYfCuJ","jan 27_3",0,4,20,4.5,2,2,"Yes",1,556,0,0,0,"Moderate","Neutral",0,0,0,12163,0
"899","R_TmXOJDqnb3mWtTX","jan 28_1",1,5,23,4.2,3,1,"No",4,471,-2,1,0,"Liberal","Conservative",0,1,0,13025,0
"900","R_TodgQcxr4Q6kO3L","jan 8_1",1,5,19,4,0,1,"No",2,370,-1,0,0,"Liberal","Conservative",0,1,0,10306,0
"901","R_tQHCvkFb08bxqAF","nov 20_3",0,4,22,3.2,1,1,"No",3,996,-2,1,0,"Liberal","Neutral",0,0,0,11581,0
"902","R_Tu8BWLVCOocW6wF","dec 3_2",0,1,42,5,1,1,"No",3,1033,0,0,0,"Moderate","Liberal",0,0,0,13993,0
"903","R_tYxheuFpfPXXfLr","dec 10_1",0,3,19,4.2,1,3,"Yes",1,510,0,0,0,"Moderate","Conservative",0,0,0,12447,0
"904","R_u8kCuhbJXl9E1z3","dec 12_1",0,4,70,2.2,0,2,"Not Sure",2,1467,0,1,0,"Moderate","Conservative",0,0,0,14111,1
"905","R_u8oH3IMRb62W9ah","jan 8_1",0,4,41,4.8,3,2,"Yes",3,1021,-3,1,0,"Liberal","Conservative",0,0,0,10247,0
"906","R_UaKruaLjrTkNkkN","dec 10_1",0,1,18,3.6,0,2,"No",0,1010,0,0,0,"Moderate","Conservative",0,0,0,12484,0
"907","R_UaweWnP2oKnuyK5","nov 21_1",0,1,45,4.2,0,0,"No",0,894,0,0,0,"Moderate","Conservative",0,0,0,12336,0
"908","R_udGBId1dLCSfJq9","jan 28_1",0,4,36,2.9,0,1,"No",3,1310,0,0,0,"Moderate","Conservative",0,0,0,12957,0
"909","R_UFN4ScDCQGdsM49","jan 27_3",0,2,21,4.2,0,0,"No",3,538,3,0,0,"Conservative","Neutral",0,0,0,12192,0
"910","R_UH08mYRh8HskBeV","feb 6_2",0,4,50,3.8,0,3,"Not Sure",2,1397,2,1,0,"Conservative","Liberal",0,0,0,10684,0
"911","R_um1LLlJCCQf5jm9","dec 11_3",0,2,36,3.5,1,0,"No",2,1265,-1,1,0,"Liberal","Conservative",0,0,0,13343,0
"912","R_UnlS4HsMvsdjnj3","dec 11_1",0,1,64,4.3,0,2,"No",3,2291,-2,1,0,"Liberal","Conservative",0,0,0,13359,0
"913","R_UrvusI52f4oXx4d","dec 2_3",0,6,71,4.1,1,3,"No",5,1555,0,0,0,"Moderate","Neutral",0,0,0,13191,0
"914","R_Ut4Ou8TxgT12Edb","jan 13_1",0,1,30,4.4,1,2,"No",4,1124,0,0,0,"Moderate","Neutral",0,0,0,12000,0
"915","R_ut9Pgj1OrmPA2ul","dec 4_2",0,2,30,4.7,2,3,"No",4,1658,0,0,0,"Moderate","Liberal",0,0,0,9975,0
"916","R_UxQortiyqBbG4pj","nov 21_1",0,1,78,4.5,2,2,"No",3,3053,-1,0,0,"Liberal","Conservative",0,0,0,12389,1
"917","R_uyIJ73api7Gw9TX","dec 12_1",0,4,61,1.9,1,3,"No",2,1608,2,1,0,"Conservative","Conservative",1,0,0,14118,0
"918","R_uySeqjyqdRzNprX","jan 13_1",0,5,66,4.3,1,1,"No",1,1228,1,1,0,"Conservative","Neutral",0,0,0,12024,0
"919","R_V25qruUR3fyewN3","nov 20_1",1,6,27,3.8,2,1,"No",2,744,0,1,0,"Moderate","Conservative",0,1,0,11575,0
"920","R_V2LfNVQXrmMd3X3","jan 27_3",0,4,70,2.8,1,3,"Yes",1,1455,1,1,0,"Conservative","Neutral",0,0,0,12244,1
"921","R_V2yhslqaj3OYBSF","dec 4_2",0,2,37,4.7,1,2,"Yes",1,1064,0,0,0,"Moderate","Liberal",0,0,0,10001,0
"922","R_vCANkb0TDQMzl61","jan 8_4",0,1,37,2.4,0,3,"No",2,1054,0,0,0,"Moderate","Conservative",0,0,0,10296,0
"923","R_vdGnIRD0gHLRyFj","nov 20_3",0,5,43,4.4,0,2,"No",1,1472,-2,0,0,"Liberal","Neutral",0,0,0,11604,0
"924","R_vf8eJJtWcfcOZ0J","dec 2_3",1,3,29,3.3,0,4,"No",1,1044,-2,0,0,"Liberal","Neutral",0,1,0,13121,0
"925","R_VKCWKR1RpRB7V9D","dec 18_1",1,7,19,1.5,0,3,"No",1,860,2,0,0,"Conservative","Conservative",1,1,0,11868,1
"926","R_VKys52GwT9Ah9Jf","dec 12_1",0,3,69,3.7,2,3,"No",4,1215,0,0,0,"Moderate","Conservative",0,0,0,14010,0
"927","R_voSJnRA2pvJUc3n","dec 11_1",1,7,39,2.9,1,1,"Yes",3,3659,-2,0,0,"Liberal","Conservative",0,1,0,13245,0
"928","R_vrjtkreBUqh03JL","jan 8_4",1,6,72,3.5,0,2,"Yes",1,4381,1,0,0,"Conservative","Conservative",1,1,0,10321,0
"929","R_vxhc0QEFeYXi5UJ","jan 21_3",0,4,50,3.9,1,2,"No",1,1585,0,0,0,"Moderate","Conservative",0,0,0,14393,0
"930","R_vZGjObE6bzKm4s9","nov 21_3",0,4,68,4.7,0,2,"Yes",3,2802,-2,0,0,"Liberal","Conservative",0,0,0,12393,0
"931","R_w5bIhf5RJ2RsBgd","dec 19_1",1,7,45,3.7,0,2,"Yes",1,13863,2,1,0,"Conservative","Conservative",1,1,0,12719,0
"932","R_W87HbOHozwTUC5P","dec 4_2",0,3,40,4.2,0,0,"No",0,1694,-1,0,0,"Liberal","Liberal",1,0,0,10038,0
"933","R_WBF8MJJTFhUnUOd","nov 21_1",0,1,32,4.9,2,1,"No",3,1223,-3,0,0,"Liberal","Conservative",0,0,0,12394,0
"934","R_WkCdSUNP7l0QR2x","jan 6_1",1,7,70,3.7,0,0,"Yes",3,1394,-1,0,0,"Liberal","Conservative",0,1,0,13446,0
"935","R_WlD4fYtiyT9sy2t","nov 20_3",1,7,66,3.1,0,0,"Yes",2,1448,0,1,0,"Moderate","Neutral",0,1,0,11497,1
"936","R_WlIIJJM9BQ9oCUV","dec 3_2",0,4,28,4.7,1,4,"No",3,1490,1,1,0,"Conservative","Liberal",0,0,0,13975,1
"937","R_WoodEihCC3pav6x","dec 19_1",1,5,64,4.3,1,1,"Yes",2,722,1,1,0,"Conservative","Conservative",1,1,0,12590,0
"938","R_wUnbMcLqnKh3c5j","dec 11_1",0,3,20,1.2,0,3,"No",2,706,0,1,0,"Moderate","Conservative",0,0,0,13305,0
"939","R_WwD9IARwcnvdeU1","jan 21_1",0,5,43,3.8,0,0,"No",4,12685,1,0,0,"Conservative","Conservative",1,0,0,14349,0
"940","R_WwYxX7zD4FkVLZn","nov 20_3",0,4,19,3.3,0,1,"No",1,745,-1,1,0,"Liberal","Neutral",0,0,0,11541,0
"941","R_WxSVF7xxm4agHxD","jan 8_1",1,6,26,4,1,2,"Yes",1,1109,0,0,0,"Moderate","Conservative",0,1,0,10303,0
"942","R_wXZ7gQlzWvyBxwl","jan 13_2",0,4,65,4.1,1,1,"No",2,1350,0,1,0,"Moderate","Liberal",0,0,0,11961,0
"943","R_wXzAJmFxY9Ctq0N","jan 27_3",0,2,18,2.9,1,4,"No",1,969,0,0,0,"Moderate","Neutral",0,0,0,12153,0
"944","R_wYqov4F3KWSAMI9","dec 17_1",1,4,23,3.7,2,1,"No",3,565,1,0,0,"Conservative","Conservative",1,1,0,11087,0
"945","R_x3H3cTloSADEDHX","dec 17_1",0,1,67,5,2,3,"No",3,1089,-2,0,0,"Liberal","Conservative",0,0,0,11028,0
"946","R_x3qTNSSn5ia4L73","dec 17_1",0,1,49,3.9,0,3,"No",3,2248,-2,0,0,"Liberal","Conservative",0,0,0,11140,0
"947","R_x5G6H1S8XDx51vz","jan 21_1",1,5,37,3.5,3,2,"No",4,767,-1,0,0,"Liberal","Conservative",0,1,0,14357,0
"948","R_xgBZ1M56y4VBjjz","jan 6_1",1,5,69,2.7,0,1,"Yes",2,1324,2,0,0,"Conservative","Conservative",1,1,0,13423,0
"949","R_XHDV04Na5wQaa4x","jan 8_4",1,5,34,2.7,0,1,"No",1,979,2,0,0,"Conservative","Conservative",1,1,0,10317,0
"950","R_XhMpQ1kbQ8YiAKd","jan 13_1",0,4,55,4.6,0,4,"No",2,1085,0,1,0,"Moderate","Neutral",0,0,0,12077,0
"951","R_XjnK3n3ekJqyIAp","dec 17_1",0,1,19,3.1,2,2,"No",1,692,-1,1,0,"Liberal","Conservative",0,0,0,11145,1
"952","R_Xk2PtopVGhvK2NH","jan 8_4",1,7,28,4.5,1,1,"No",3,1141,3,0,0,"Conservative","Conservative",1,1,0,10290,1
"953","R_XMRWMXS63hkhXxL","jan 27_3",0,1,39,3.4,0,2,"Yes",3,889,-2,1,0,"Liberal","Neutral",0,0,0,12127,0
"954","R_XMWxJGqB2I4aMy5","feb 5_1",1,7,54,1,0,1,"No",1,3310,-2,1,0,"Liberal","Conservative",0,1,0,14531,0
"955","R_XprFt5HWBFG6xi1","nov 20_1",0,1,32,4.7,1,2,"No",2,885,-2,0,0,"Liberal","Conservative",0,0,0,11622,1
"956","R_xub0XlXt21HCijL","dec 11_1",1,4,50,4.1,3,0,"Yes",3,1377,1,0,0,"Conservative","Conservative",1,1,0,13342,0
"957","R_Y4U7qhM5pX0OWYN","dec 3_2",1,1,20,3.3,0,1,"No",1,908,3,1,0,"Conservative","Liberal",0,1,0,13940,0
"958","R_YamfyK8gSqRndyF","feb 5_1",0,1,19,4.7,2,3,"No",2,491,-2,0,0,"Liberal","Conservative",0,0,0,14536,0
"959","R_YawHuKjtnG5MMAF","jan 8_1",1,5,37,4.1,0,4,"No",3,840,1,0,0,"Conservative","Conservative",1,1,0,10318,0
"960","R_YbtkrkzT67Khu6d","feb 6_2",0,5,36,4.8,2,1,"No",2,643,0,1,0,"Moderate","Liberal",0,0,0,10696,1
"961","R_yDqIu5u6f7NpGUh","jan 13_2",0,3,56,4,1,1,"Not Sure",4,1067,-1,1,0,"Liberal","Liberal",1,0,0,11955,0
"962","R_yIps0LuZE6MGWxr","jan 8_4",1,7,61,4.3,0,3,"No",1,3045,1,1,0,"Conservative","Conservative",1,1,0,10352,0
"963","R_ym9NxmfWlbHBY8F","dec 4_1",1,5,21,3.3,0,3,"No",3,4120,-1,0,0,"Liberal","Conservative",0,1,0,10009,0
"964","R_yn03cV2FX2zRKSt","jan 21_1",1,7,23,3.1,1,0,"No",2,763,3,0,0,"Conservative","Conservative",1,1,0,14324,0
"965","R_ypSvJCSLWafH0l3","feb 6_3",1,4,47,1.8,1,2,"Not Sure",1,1322,2,1,0,"Conservative","Conservative",1,1,0,10692,0
"966","R_yr4gJqPwJ4ooWcx","nov 20_3",0,4,57,3.3,0,3,"No",1,2200,2,1,0,"Conservative","Neutral",0,0,0,11539,0
"967","R_YRBUEfZ2VqeHbIl","dec 18_1",0,4,47,4.6,0,0,"No",1,1019,3,1,0,"Conservative","Conservative",1,0,0,11844,0
"968","R_YRqo0PfnUvdCCDD","dec 11_3",1,5,52,4.8,3,1,"No",3,1461,-2,1,0,"Liberal","Conservative",0,1,0,13340,0
"969","R_yV1cGxmrAPUQI7f","feb 6_2",0,4,36,4.1,1,3,"No",4,828,0,1,0,"Moderate","Liberal",0,0,0,10695,0
"970","R_yyxviK9juRsTfbz","feb 4_3",0,3,72,2.6,1,0,"Yes",3,1183,3,1,0,"Conservative","Neutral",0,0,0,13811,0
"971","R_YYy49x6GY50xATT","dec 17_1",0,4,33,4.5,2,3,"No",3,1626,0,1,0,"Moderate","Conservative",0,0,0,11119,0
"972","R_z3gumDqy14jBAFH","dec 3_1",1,6,75,3.5,3,3,"Yes",4,1278,0,0,0,"Moderate","Neutral",0,1,0,13884,0
"973","R_ZajgKmeKH33sm9X","jan 27_3",0,4,20,3.3,1,2,"No",1,686,0,0,0,"Moderate","Neutral",0,0,0,12206,0
"974","R_zcERYObjwv04N0J","dec 16_1",1,7,79,4.2,0,3,"Yes",1,748,2,0,0,"Conservative","Conservative",1,1,0,10169,0
"975","R_ZejUEinumjfQHm1","dec 4_1",0,1,37,3.2,0,0,"No",1,2424,-2,1,0,"Liberal","Conservative",0,0,0,10043,0
"976","R_ZfNRm2QHkRoROox","dec 2_3",0,1,50,5,1,2,"No",4,1410,-2,0,0,"Liberal","Neutral",0,0,0,13126,0
"977","R_ZfuHoUFufD4XMid","jan 27_3",0,5,67,3.6,0,2,"Yes",1,1053,0,0,0,"Moderate","Neutral",0,0,0,12174,0
"978","R_ZgkoOitZyUrCjnj","feb 4_3",1,6,70,1.9,1,4,"Yes",4,1950,2,0,0,"Conservative","Neutral",0,1,0,13703,0
"979","R_ZI8AHkMHqQjV3ep","dec 4_1",1,6,81,2.4,0,1,"Not Sure",1,2719,1,0,0,"Conservative","Conservative",1,1,0,10020,0
"980","R_ZkJK8dGG0aTtFqV","dec 16_1",0,4,55,3,0,3,"No",1,4549,3,1,0,"Conservative","Conservative",1,0,0,10154,0
"981","R_ZkL2BzwNj1qrLZ7","nov 20_3",1,6,32,4,1,3,"No",3,2319,0,1,0,"Moderate","Neutral",0,1,0,11595,0
"982","R_ZwLb9wKK6OuX98l","nov 20_3",0,2,67,3.8,0,2,"No",1,3388,2,0,0,"Conservative","Neutral",0,0,0,11503,0
