ResponseId,Day,Article_day,Category,True_Dummy,Seven_Ordinal,Four_Ordinal,Age,Gender,FC_Eval,Dummy_Ideology,Ideo_Congruence,Income_Score,Education_Score,Dig_Lit_Score,Article_Lean,Headline_Link,Search_Term
R_2YaYvhQ5hiQz2KJ,Day_11,Day_11_1,TRUE,1,5,4,54,0,FM,Conservative,1,2,3,51,Conservative,0,the western journal
R_2YaYvhQ5hiQz2KJ,Day_11,Day_11_1,TRUE,1,5,4,54,0,FM,Conservative,1,2,3,51,Conservative,0,sky news australia panahi laughs at Biden
R_2YaYvhQ5hiQz2KJ,Day_11,Day_11_3,Misl,0,3,3,54,0,FM,Conservative,1,2,3,51,Conservative,0,brooke jackson pfizer
R_2Yfi0HITRzguF2L,Day_11,Day_11_3,Coul,0,2,2,66,1,FM,Conservative,1,2,4,62,Conservative,0,pfizer vaccine trial falsified data results
R_2Yfi0HITRzguF2L,Day_11,Day_11_3,Coul,0,2,2,66,1,FM,Conservative,1,2,4,62,Conservative,0,pfizer vaccine trial falsified data results
R_2zT6z4MbHGszJNy,Day_11,Day_11_1,TRUE,1,6,3,24,0,FM,Conservative,1,2,4,38,Conservative,0,Joe Biden is mentally handicapped
R_33DTOkN8WBYqgzc,Day_11,Day_11_3,Misl,0,2,2,44,0,FM,Liberal,0,1,5,56,Conservative,0,ventavia
R_33DTOkN8WBYqgzc,Day_11,Day_11_3,Misl,0,2,2,44,0,FM,Liberal,0,1,5,56,Conservative,0,ventavia false data
R_33DTOkN8WBYqgzc,Day_11,Day_11_3,Misl,0,2,2,44,0,FM,Liberal,0,1,5,56,Conservative,0,brook jackson
R_3CKkoV1N2KbDtxh,Day_11,Day_11_3,TRUE,1,6,3,40,0,FM,Liberal,0,3,2,60,Conservative,0,whistleblower phizer phase III
R_3CKkoV1N2KbDtxh,Day_11,Day_11_3,TRUE,1,6,3,40,0,FM,Liberal,0,3,2,60,Conservative,0,whistleblower phizer phase III brook jackson
R_3CU6zJcLSdm2yG0,Day_11,Day_11_1,Misl,0,1,2,28,0,FM,Liberal,0,1,5,57,Conservative,0,joe biden rita panahi
R_3CU6zJcLSdm2yG0,Day_11,Day_11_1,Misl,0,1,2,28,0,FM,Liberal,0,1,5,57,Conservative,0,joe biden australia sky news
R_3CU6zJcLSdm2yG0,Day_11,Day_11_1,Misl,0,1,2,28,0,FM,Liberal,0,1,5,57,Conservative,0,joe biden rita panahi
R_3CU6zJcLSdm2yG0,Day_11,Day_11_1,Misl,0,1,2,28,0,FM,Liberal,0,1,5,57,Conservative,0,joe biden rita panahi
R_3CU6zJcLSdm2yG0,Day_11,Day_11_1,Misl,0,1,2,28,0,FM,Liberal,0,1,5,57,Conservative,0,joe biden australia sky news
R_3CU6zJcLSdm2yG0,Day_11,Day_11_3,Misl,0,3,3,28,0,FM,Liberal,0,1,5,57,Conservative,0,brooke jackson pfizer bmj
R_3DeFowSoCR711ZN,Day_11,Day_11_3,Coul,0,4,3,24,0,FM,Liberal,0,1,4,47,Conservative,0,pfizer falsified data
R_3EhBonDkzGAn01T,Day_11,Day_11_3,TRUE,1,3,2,20,0,FM,Liberal,0,2,2,59,Conservative,0,pfizer vaccine whistleblowe
R_3fw7TZo0LheuX2X,Day_11,Day_11_1,Misl,0,1,1,30,1,FM,Liberal,0,1,4,58,Conservative,0,joe biden international approval
R_3fw7TZo0LheuX2X,Day_11,Day_11_3,Coul,0,5,3,30,1,FM,Liberal,0,1,4,58,Conservative,0,pfizer vaccine fda audit
R_3HM6Wu0803vVGEb,Day_11,Day_11_1,Coul,0,4,3,44,0,FM,Conservative,1,2,2,54,Conservative,0,foreign news media laughing at biden
R_3HM6Wu0803vVGEb,Day_11,Day_11_3,TRUE,1,5,3,44,0,FM,Conservative,1,2,2,54,Conservative,0,pfizer vaccine trial major flaws whistleblower
R_3HoY1YcGpXeyGm3,Day_11,Day_11_3,TRUE,1,7,4,29,0,FM,Conservative,1,2,3,53,Conservative,0,pfizer falsified data brook jackson
R_3HoY1YcGpXeyGm3,Day_11,Day_11_3,TRUE,1,7,4,29,0,FM,Conservative,1,2,3,53,Conservative,0,pfizer falsified data brook jackson
R_3HoY1YcGpXeyGm3,Day_11,Day_11_3,TRUE,1,7,4,29,0,FM,Conservative,1,2,3,53,Conservative,0,pfizer falsified data brook jackson
R_3NONkutm1Qyno0u,Day_11,Day_11_1,Misl,0,3,2,18,0,FM,Liberal,0,4,2,62,Conservative,0,JOE BIDEN IS IN GOOD HEALTH
R_3NONkutm1Qyno0u,Day_11,Day_11_3,Misl,0,3,2,18,0,FM,Liberal,0,4,2,62,Conservative,0,pfizer vaccine trial data is it accurate
R_3oMU0gEfvnhil9Y,Day_11,Day_11_3,TRUE,1,4,3,40,0,FM,Liberal,0,3,5,62,Conservative,0,did pfizer falsify vaccine data
R_3oMU0gEfvnhil9Y,Day_11,Day_11_3,TRUE,1,4,3,40,0,FM,Liberal,0,3,5,62,Conservative,0,did pfizer falsify vaccine data
R_3oMU0gEfvnhil9Y,Day_11,Day_11_3,TRUE,1,4,3,40,0,FM,Liberal,0,3,5,62,Conservative,0,falsified pfizer vaccine data
R_3p3GxQ9s6k8rhNT,Day_11,Day_11_3,TRUE,1,6,4,41,1,FM,Liberal,0,1,4,66,Conservative,0,pfizer whistleblower falsified data
R_3qP9bSuv7EJcsDt,Day_11,Day_11_3,TRUE,1,7,4,34,0,FM,Liberal,0,1,2,63,Conservative,0,did pfizer lie
R_3qP9bSuv7EJcsDt,Day_11,Day_11_3,TRUE,1,7,4,34,0,FM,Liberal,0,1,2,63,Conservative,0,why did pfizer falsify results for vaccines
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_1,Misl,0,2,2,35,0,FM,Liberal,0,1,2,63,Conservative,0,the federalist papers website bias
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_1,Misl,0,2,2,35,0,FM,Liberal,0,1,2,63,Conservative,0,the federalist papers
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_1,Misl,0,2,2,35,0,FM,Liberal,0,1,2,63,Conservative,0,joe biden not healthy
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_1,Misl,0,2,2,35,0,FM,Liberal,0,1,2,63,Conservative,0,the federalist papers website
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_3,TRUE,1,5,3,35,0,FM,Liberal,0,1,2,63,Conservative,0,brook jackson whistleblower
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_3,TRUE,1,5,3,35,0,FM,Liberal,0,1,2,63,Conservative,0,fda audit ventavia
R_3Rqfv5EUHeJG4ZD,Day_11,Day_11_3,TRUE,1,5,3,35,0,FM,Liberal,0,1,2,63,Conservative,0,ventavia pfizer
R_6ihljME3sHpEaVb,Day_11,Day_11_3,TRUE,1,7,4,38,0,FM,Liberal,0,1,2,53,Conservative,1,Falsified Data%27%3A Pfizer Vaccine Trial Had Major Flaws
R_6ihljME3sHpEaVb,Day_11,Day_11_3,TRUE,1,7,4,38,0,FM,Liberal,0,1,2,53,Conservative,1,%27Falsified Data%27%3A Pfizer Vaccine Trial Had Major Flaws
R_879ttEnMTNLmo4V,Day_11,Day_11_1,TRUE,1,7,3,30,0,FM,Conservative,1,2,3,62,Conservative,0,Is the United states losing respect on the world stage%3F
R_879ttEnMTNLmo4V,Day_11,Day_11_1,TRUE,1,7,3,30,0,FM,Conservative,1,2,3,62,Conservative,0,is the united states losing respect on the world stage because of biden
R_879ttEnMTNLmo4V,Day_11,Day_11_1,TRUE,1,7,3,30,0,FM,Conservative,1,2,3,62,Conservative,0,Are Biden%27s public blunders weakening America%27s image%3F
R_879ttEnMTNLmo4V,Day_11,Day_11_1,TRUE,1,7,3,30,0,FM,Conservative,1,2,3,62,Conservative,0,Foreign media losing respect for Joe biden because of Outbreaks
R_879ttEnMTNLmo4V,Day_11,Day_11_1,TRUE,1,7,3,30,0,FM,Conservative,1,2,3,62,Conservative,0,Foreign media losing respect for Joe biden because of Outbreaks
R_879ttEnMTNLmo4V,Day_11,Day_11_3,TRUE,1,5,3,30,0,FM,Conservative,1,2,3,62,Conservative,1,%27Falsified Data%27%3A Pfizer Vaccine Trial Had Major Flaws%2C Whistleblower Tells Peer-Reviewed Journal
R_AjMwsZ5upV6CC6l,Day_11,Day_11_1,TRUE,1,7,4,42,1,FM,Conservative,1,2,3,66,Conservative,0,What in God%E2%80%99s name is Joe Biden trying to say%3F%E2%80%9D
R_d1dYtPOTeKJ2HMB,Day_11,Day_11_1,Misl,0,6,2,60,1,FM,Moderate,0,2,4,54,Conservative,0,Foreign media laughs at Biden
R_d1dYtPOTeKJ2HMB,Day_11,Day_11_1,Misl,0,6,2,60,1,FM,Moderate,0,2,4,54,Conservative,0,Foreign media laughs at Biden
R_d1dYtPOTeKJ2HMB,Day_11,Day_11_1,Misl,0,6,2,60,1,FM,Moderate,0,2,4,54,Conservative,0,Foreign media laughs at Biden
R_d1dYtPOTeKJ2HMB,Day_11,Day_11_1,Misl,0,6,2,60,1,FM,Moderate,0,2,4,54,Conservative,0,Foreign media laughs at Biden
R_pfU9qsFl6nglVgR,Day_11,Day_11_3,TRUE,1,3,2,59,0,FM,Conservative,1,4,6,50,Conservative,0,pfizer vaccine and falsified data
R_PY5wd4VHYtrHSCJ,Day_11,Day_11_1,TRUE,1,7,4,43,0,FM,Liberal,0,2,3,59,Conservative,1,What in God%E2%80%99s name is Joe Biden trying to say%3F%E2%80%9D panahi
R_PY5wd4VHYtrHSCJ,Day_11,Day_11_1,TRUE,1,7,4,43,0,FM,Liberal,0,2,3,59,Conservative,0,rita panahi joe biden
R_PY5wd4VHYtrHSCJ,Day_11,Day_11_1,TRUE,1,7,4,43,0,FM,Liberal,0,2,3,59,Conservative,1,What in God%E2%80%99s name is Joe Biden trying to say%3F%E2%80%9D
R_PY5wd4VHYtrHSCJ,Day_11,Day_11_3,Coul,0,3,2,43,0,FM,Liberal,0,2,3,59,Conservative,0,ventavia research group
R_PY5wd4VHYtrHSCJ,Day_11,Day_11_3,Coul,0,3,2,43,0,FM,Liberal,0,2,3,59,Conservative,0,brook jackson
R_pz848eWh9iVaKch,Day_11,Day_11_3,Coul,0,4,3,44,1,FM,Liberal,0,2,3,56,Conservative,0,ventavia fires vaccine
R_PzCYdtgxgjDOugp,Day_11,Day_11_1,Coul,0,1,1,43,1,FM,Moderate,0,1,3,44,Conservative,1,Foreign News Media Laughs at Joe Biden%3A He %27Needs a Retirement Home and a Warm Bowl of Soup%27
R_PzCYdtgxgjDOugp,Day_11,Day_11_3,Misl,0,1,2,43,1,FM,Moderate,0,1,3,44,Conservative,0,%27falsified data%27%3A pfizer vaccine trial had major flaws%2C whistleblower tells peer-reviewed journal
R_rkkJiZymLOICA7v,Day_11,Day_11_1,TRUE,1,7,4,57,0,FM,Conservative,1,1,4,44,Conservative,0,Rita Panahi laughs at Joe Biden
R_rkkJiZymLOICA7v,Day_11,Day_11_3,TRUE,1,7,4,57,0,FM,Conservative,1,1,4,44,Conservative,0,Whistle blower claims Pfizer vaccine trial has major flaws
R_s841JvaN347zLHP,Day_11,Day_11_1,Misl,0,3,1,20,0,FM,Liberal,0,1,2,63,Conservative,0,Australian news mocks joe biden
R_s841JvaN347zLHP,Day_11,Day_11_3,Misl,0,1,1,20,0,FM,Liberal,0,1,2,63,Conservative,0,issues with covid vaccine trials in texas
R_sXsinCgazkxIZHz,Day_11,Day_11_1,Misl,0,3,2,29,1,FM,Liberal,0,2,4,66,Conservative,1,%27Needs a Retirement Home and a Warm Bowl of Soup%27
R_TtkJuzErzcxWD3r,Day_11,Day_11_3,Coul,0,3,2,40,0,FM,Moderate,0,1,4,61,Conservative,0,Pfizer phase 3 vaccine flaws
R_Tw0dugkLAoK7pIZ,Day_11,Day_11_1,TRUE,1,6,4,23,0,FM,Liberal,0,2,4,47,Conservative,0,Rita Panahi Joe biden
R_Tw0dugkLAoK7pIZ,Day_11,Day_11_3,Misl,0,1,1,23,0,FM,Liberal,0,2,4,47,Conservative,0,brooke jackson pfizer
R_vdI5iGQky74AfqF,Day_11,Day_11_1,TRUE,1,6,4,27,0,FM,Liberal,0,1,2,63,Conservative,0,Rita Panahi on biden
R_vdI5iGQky74AfqF,Day_11,Day_11_1,TRUE,1,6,4,27,0,FM,Liberal,0,1,2,63,Conservative,0,biden retirement home
R_vdI5iGQky74AfqF,Day_11,Day_11_3,Coul,0,4,3,27,0,FM,Liberal,0,1,2,63,Conservative,0,brooke jackson pfizer
R_XsP4ba9tQxrSXSh,Day_11,Day_11_1,TRUE,1,6,3,56,1,FM,Moderate,0,3,4,62,Conservative,0,biden blunders 2021
R_XsP4ba9tQxrSXSh,Day_11,Day_11_1,TRUE,1,6,3,56,1,FM,Moderate,0,3,4,62,Conservative,0,Foreign News Media Laughs at Joe Biden
R_XsP4ba9tQxrSXSh,Day_11,Day_11_3,TRUE,1,6,3,56,1,FM,Moderate,0,3,4,62,Conservative,0,Pfizer Vaccine Trial Had Major Flaws
R_zflPC7kCJlC2AwN,Day_11,Day_11_3,TRUE,1,5,3,73,0,FM,Conservative,1,1,4,35,Conservative,0,falsified Pfizer research data
R_12xacBFD30myNiZ,Day_12,Day_12_3,Misl,0,3,2,27,0,FM,Conservative,1,2,4,49,Conservative,1,Biden Gang Reportedly Running Two Secret Lists Used to Prevent Outspoken Conservatives from Owning Guns 
R_1dGGS3fjHTPIeNa,Day_12,Day_12_1,TRUE,1,7,4,35,1,FM,Moderate,0,3,3,57,Conservative,0,Durham investigation hillary clinton
R_1dGGS3fjHTPIeNa,Day_12,Day_12_1,TRUE,1,7,4,35,1,FM,Moderate,0,3,3,57,Conservative,0,Durham investigation hillary clinton
R_1dGGS3fjHTPIeNa,Day_12,Day_12_3,TRUE,1,7,4,35,1,FM,Moderate,0,3,3,57,Conservative,0,secret lists Gosar Laura Loomer
R_1dGGS3fjHTPIeNa,Day_12,Day_12_3,TRUE,1,7,4,35,1,FM,Moderate,0,3,3,57,Conservative,0,No fly list red flag secret lists Gosar
R_1dGGS3fjHTPIeNa,Day_12,Day_12_3,TRUE,1,7,4,35,1,FM,Moderate,0,3,3,57,Conservative,0,No fly list red flag secret lists Gosar
R_1dGGS3fjHTPIeNa,Day_12,Day_12_3,TRUE,1,7,4,35,1,FM,Moderate,0,3,3,57,Conservative,0,Biden administration secret lists Gosar
R_1IXKia8DOcTBG80,Day_12,Day_12_1,TRUE,1,4,3,24,0,FM,Conservative,1,2,2,39,Conservative,0,pee tape
R_1Kkd0yBIOBj51KL,Day_12,Day_12_1,TRUE,1,7,4,41,0,FM,Conservative,1,2,4,53,Conservative,0,hillary clinton dachenko inditement
R_1Kkd0yBIOBj51KL,Day_12,Day_12_1,TRUE,1,7,4,41,0,FM,Conservative,1,2,4,53,Conservative,0,hillary clinton aide collusion with russia
R_1Kkd0yBIOBj51KL,Day_12,Day_12_3,Coul,0,2,2,41,0,FM,Conservative,1,2,4,53,Conservative,0,paul gosar red flagging conservatives
R_1Kkd0yBIOBj51KL,Day_12,Day_12_3,Coul,0,2,2,41,0,FM,Conservative,1,2,4,53,Conservative,0,paul gosar secret gun ban list
R_1Kkd0yBIOBj51KL,Day_12,Day_12_3,Coul,0,2,2,41,0,FM,Conservative,1,2,4,53,Conservative,0,paul gosar letter to garland
R_1Kkd0yBIOBj51KL,Day_12,Day_12_3,Coul,0,2,2,41,0,FM,Conservative,1,2,4,53,Conservative,0,paul gosar letter to doj to investigate gun ban
R_1Kkd0yBIOBj51KL,Day_12,Day_12_3,Coul,0,2,2,41,0,FM,Conservative,1,2,4,53,Conservative,0,biden administration secret gun ban list
R_1OOUtBRJTsgJdu4,Day_12,Day_12_1,TRUE,1,5,3,33,1,FM,Moderate,0,2,4,64,Conservative,0,hillary clinton collusion russia
R_1OOUtBRJTsgJdu4,Day_12,Day_12_1,TRUE,1,5,3,33,1,FM,Moderate,0,2,4,64,Conservative,0,hillary clinton collusion russia
R_1OOUtBRJTsgJdu4,Day_12,Day_12_3,Coul,0,4,2,33,1,FM,Moderate,0,2,4,64,Conservative,0,biden list conservative gun ownership
R_1OOUtBRJTsgJdu4,Day_12,Day_12_3,Coul,0,4,2,33,1,FM,Moderate,0,2,4,64,Conservative,0,biden list conservative gun ownership
R_1OOUtBRJTsgJdu4,Day_12,Day_12_3,Coul,0,4,2,33,1,FM,Moderate,0,2,4,64,Conservative,0,biden list Representative Paul Gosar
R_1OOUtBRJTsgJdu4,Day_12,Day_12_3,Coul,0,4,2,33,1,FM,Moderate,0,2,4,64,Conservative,0,biden list Representative Paul Gosar Attorney General Merrick Garland %22soviet russia%22
R_1OOUtBRJTsgJdu4,Day_12,Day_12_3,Coul,0,4,2,33,1,FM,Moderate,0,2,4,64,Conservative,0,biden list Representative Paul Gosar Attorney General Merrick Garland
R_264EoyBWyVOZRk4,Day_12,Day_12_3,Coul,0,2,2,46,0,FM,Conservative,1,2,3,57,Conservative,0,two lists of amercian conservative nics letter
R_28GQQm0b1EgpuTq,Day_12,Day_12_1,Misl,0,5,2,30,0,FM,Liberal,0,2,4,56,Conservative,0,clinton dossier investigations
R_28GQQm0b1EgpuTq,Day_12,Day_12_1,Misl,0,5,2,30,0,FM,Liberal,0,2,4,56,Conservative,0,clinton russia 2020 results
R_29cCKDPO20oiE9H,Day_12,Day_12_3,Misl,0,1,1,32,1,FM,Liberal,0,1,5,59,Conservative,0,Laura Loomer biden FBI
R_29cCKDPO20oiE9H,Day_12,Day_12_3,Misl,0,1,1,32,1,FM,Liberal,0,1,5,59,Conservative,0,Laura Loomer biden secret government
R_2cnF3cbfGNQcCYl,Day_12,Day_12_1,Misl,0,3,2,20,0,FM,Moderate,0,4,3,52,Conservative,0,hillary and russia
R_2cnF3cbfGNQcCYl,Day_12,Day_12_1,Misl,0,3,2,20,0,FM,Moderate,0,4,3,52,Conservative,0,was hillary working with russia
R_2cnF3cbfGNQcCYl,Day_12,Day_12_3,Misl,0,1,1,20,0,FM,Moderate,0,4,3,52,Conservative,1,Biden Gang Reportedly Running Two Secret Lists Used to Prevent Outspoken Conservatives from Owning Guns %E2%80%93 Laura Loomer Speaks Out on This Injustice
R_2cnF3cbfGNQcCYl,Day_12,Day_12_3,Misl,0,1,1,20,0,FM,Moderate,0,4,3,52,Conservative,0,laura loomer and biden
R_2cnF3cbfGNQcCYl,Day_12,Day_12_3,Misl,0,1,1,20,0,FM,Moderate,0,4,3,52,Conservative,0,list to prevent conservatives from owning guns
R_2do3I14IcaKphn5,Day_12,Day_12_3,Coul,0,4,2,40,0,FM,Conservative,1,2,5,45,Conservative,0,aaron rodgers vaccination
R_2do3I14IcaKphn5,Day_12,Day_12_3,Coul,0,4,2,40,0,FM,Conservative,1,2,5,45,Conservative,1,Biden Gang Reportedly Running Two Secret Lists Used to Prevent Outspoken Conservatives from Owning Guns %E2%80%93 Laura Loomer Speaks Out on This Injustice
R_2dunNBhxGaBAuqf,Day_12,Day_12_3,Coul,0,4,3,42,0,FM,Conservative,1,2,4,66,Conservative,0,BIDEN GUN PREVENTION LISTS
R_2dunNBhxGaBAuqf,Day_12,Day_12_3,Coul,0,4,3,42,0,FM,Conservative,1,2,4,66,Conservative,0,BIDEN WORSE THAN THOUGHT
R_2DZeruErGC0UxAN,Day_12,Day_12_1,Misl,0,4,3,23,0,FM,Conservative,1,4,4,41,Conservative,0,ndictment shows it was Hillary who colluded with Russia
R_2EbMwHK8uo6c61n,Day_12,Day_12_1,TRUE,1,7,4,33,0,FM,Conservative,1,2,4,62,Conservative,1,Indictment shows it was Hillary who colluded with Russia
R_2EbMwHK8uo6c61n,Day_12,Day_12_3,Misl,0,2,2,33,0,FM,Conservative,1,2,4,62,Conservative,1,Biden Gang Reportedly Running Two Secret Lists Used to Prevent Outspoken Conservatives from Owning Guns %E2%80%93 Laura Loomer Speaks Out on This Injustice
R_2EbMwHK8uo6c61n,Day_12,Day_12_3,Misl,0,2,2,33,0,FM,Conservative,1,2,4,62,Conservative,1,Congressman Gosar asked the FBI whether or not they were trying to entrap me when they illegally red flagged me%2C BANNING me from ever being able to own or possess a firearm%2C without ever notifying me when they placed me on the NICS database after I confronted former FBI Director James Comey
R_2EbMwHK8uo6c61n,Day_12,Day_12_3,Misl,0,2,2,33,0,FM,Conservative,1,2,4,62,Conservative,1,BREAKING%3A Congressman Paul Gosar (R-AZ) has drafted a letter to Attorney General Merrick Garland and FBI Director Chris Wray inquiring about why they%E2%80%99re illegally red flagging conservatives through the secret FBI NICS database
R_2OHhnliySGsDGN2,Day_12,Day_12_1,Misl,0,2,2,46,0,FM,Liberal,0,1,3,60,Conservative,0,pee tape
R_2OHhnliySGsDGN2,Day_12,Day_12_1,Misl,0,2,2,46,0,FM,Liberal,0,1,3,60,Conservative,0,did hillary clinton collude with russia
R_2tsyqOCvwSnvYGB,Day_12,Day_12_1,TRUE,1,5,4,41,1,FM,Liberal,0,2,3,57,Conservative,0,indictment hillary russia collusion
R_2tsyqOCvwSnvYGB,Day_12,Day_12_3,TRUE,1,3,3,41,1,FM,Liberal,0,2,3,57,Conservative,0,biden secret list conservatives guns laura loomer snopes
R_2tsyqOCvwSnvYGB,Day_12,Day_12_3,TRUE,1,3,3,41,1,FM,Liberal,0,2,3,57,Conservative,0,biden secret list conservatives guns laura loomer
R_2tsyqOCvwSnvYGB,Day_12,Day_12_3,TRUE,1,3,3,41,1,FM,Liberal,0,2,3,57,Conservative,0,biden secret list conseratives guns laura loomer
R_2U2Y4gdtspkw9mU,Day_12,Day_12_1,TRUE,1,5,4,34,0,FM,Conservative,1,3,4,62,Conservative,0,hillary clinton pee tape
R_2U2Y4gdtspkw9mU,Day_12,Day_12_1,TRUE,1,5,4,34,0,FM,Conservative,1,3,4,62,Conservative,0,did hillary clinton collude with russia 2016 election
R_2U2Y4gdtspkw9mU,Day_12,Day_12_3,Misl,0,2,2,34,0,FM,Conservative,1,3,4,62,Conservative,0,paul gosar letter to fbi
R_2U2Y4gdtspkw9mU,Day_12,Day_12_3,Misl,0,2,2,34,0,FM,Conservative,1,3,4,62,Conservative,0,paul gosar letter about biden flagging conservatives
R_2WCmKU4ViN13BYG,Day_12,Day_12_1,TRUE,1,6,4,39,0,FM,Moderate,0,1,2,61,Conservative,0,did hillary clinton colude with russia
R_2WCmKU4ViN13BYG,Day_12,Day_12_1,TRUE,1,6,4,39,0,FM,Moderate,0,1,2,61,Conservative,0,hillary clinton%27s ties with russia during 2016 campaign%5D
R_2WCmKU4ViN13BYG,Day_12,Day_12_1,TRUE,1,6,4,39,0,FM,Moderate,0,1,2,61,Conservative,0,how was russia involved in the 2016 presidential election
R_2WCmKU4ViN13BYG,Day_12,Day_12_1,TRUE,1,6,4,39,0,FM,Moderate,0,1,2,61,Conservative,0,was it hillary who tried to hack the 2016 election
R_2WCmKU4ViN13BYG,Day_12,Day_12_1,TRUE,1,6,4,39,0,FM,Moderate,0,1,2,61,Conservative,0,who is hillary clinton working with in russian government
R_2YJS5j6NVg4jliv,Day_12,Day_12_1,Coul,0,4,3,48,0,FM,Moderate,0,1,3,46,Conservative,1,Indictment shows it was Hillary who colluded with Russia
R_2YJS5j6NVg4jliv,Day_12,Day_12_3,Coul,0,4,3,48,0,FM,Moderate,0,1,3,46,Conservative,1,Biden Gang Reportedly Running Two Secret Lists Used to Prevent Outspoken Conservatives from Owning Guns %E2%80%93 Laura Loomer Speaks Out on This Injustice
R_2YPOBn5qhLjXdts,Day_12,Day_12_1,TRUE,1,7,3,28,1,FM,Conservative,1,1,4,55,Conservative,0,did sources say hilary colluded with russia%3F
R_2zdA2oVVoNtgtdL,Day_12,Day_12_3,Misl,0,1,1,22,1,FM,Liberal,0,1,2,59,Conservative,0,there are two secret lists the government uses to strip American citizens of their constitutional rights
R_2zdA2oVVoNtgtdL,Day_12,Day_12_3,Misl,0,1,1,22,1,FM,Liberal,0,1,2,59,Conservative,0,biden Two Secret Lists gun control
R_3CVCE05kSa0jk7W,Day_12,Day_12_1,Misl,0,2,2,32,1,FM,Moderate,0,1,3,43,Conservative,0,hillary clinton collude russia pee
R_3CVCE05kSa0jk7W,Day_12,Day_12_1,Misl,0,2,2,32,1,FM,Moderate,0,1,3,43,Conservative,0,dolan and hillary connection
R_3EmSqPx3YNGR6hc,Day_12,Day_12_1,Misl,0,4,3,33,1,FM,Liberal,0,1,2,53,Conservative,0,Hillarys Aide source of pee tape
R_3EmSqPx3YNGR6hc,Day_12,Day_12_1,Misl,0,4,3,33,1,FM,Liberal,0,1,2,53,Conservative,0,clinton aide source of pee tape
R_3EmSqPx3YNGR6hc,Day_12,Day_12_3,Coul,0,2,1,33,1,FM,Liberal,0,1,2,53,Conservative,1,Biden Gang Reportedly Running Two Secret Lists 
R_3EmSqPx3YNGR6hc,Day_12,Day_12_3,Coul,0,2,1,33,1,FM,Liberal,0,1,2,53,Conservative,0,Biden G Secret Lists
R_3h3c8lR9Ul1nE30,Day_12,Day_12_3,Misl,0,3,2,32,1,FM,Conservative,1,1,3,64,Conservative,0,biden secret lists gun owners
R_3h3c8lR9Ul1nE30,Day_12,Day_12_3,Misl,0,3,2,32,1,FM,Conservative,1,1,3,64,Conservative,0,paul gosar biden claim
R_3h3c8lR9Ul1nE30,Day_12,Day_12_3,Misl,0,3,2,32,1,FM,Conservative,1,1,3,64,Conservative,0,paul gosar biden claim gun owners
R_3Hi52z8zMbrTa1c,Day_12,Day_12_3,Misl,0,1,1,41,1,FM,Liberal,0,1,4,60,Conservative,0,Paul Gosar secret list
R_3HwgknqxN3CNob6,Day_12,Day_12_1,TRUE,1,4,3,46,1,FM,Moderate,0,1,3,51,Conservative,0,durham report hillary clinton
R_3HwgknqxN3CNob6,Day_12,Day_12_3,Coul,0,4,1,46,1,FM,Moderate,0,1,3,51,Conservative,0,paul gosar biden gun control
R_3HwgknqxN3CNob6,Day_12,Day_12_3,Coul,0,4,1,46,1,FM,Moderate,0,1,3,51,Conservative,0,laura loomer
R_3HwgknqxN3CNob6,Day_12,Day_12_3,Coul,0,4,1,46,1,FM,Moderate,0,1,3,51,Conservative,0,biden creating a list of conservaties
R_3HwgknqxN3CNob6,Day_12,Day_12_3,Coul,0,4,1,46,1,FM,Moderate,0,1,3,51,Conservative,0,biden secret list against gun control
R_3HwgknqxN3CNob6,Day_12,Day_12_3,Coul,0,4,1,46,1,FM,Moderate,0,1,3,51,Conservative,0,biden creating a list of conservaties from owning guns
R_3JdRQceff6TIAnh,Day_12,Day_12_1,Misl,0,3,2,32,0,FM,Conservative,1,2,4,60,Conservative,0,hillary clinton culluded with Russia evidence
R_3JdRQceff6TIAnh,Day_12,Day_12_3,Misl,0,2,1,32,0,FM,Conservative,1,2,4,60,Conservative,0,conservatives being illegally banned from purchasing guns
R_3JdRQceff6TIAnh,Day_12,Day_12_3,Misl,0,2,1,32,0,FM,Conservative,1,2,4,60,Conservative,0,people being illgally banned from purchasing guns
R_3JdRQceff6TIAnh,Day_12,Day_12_3,Misl,0,2,1,32,0,FM,Conservative,1,2,4,60,Conservative,0,conservatives being banned from purchasing guns
R_3jGay6zo634zY0V,Day_12,Day_12_3,TRUE,1,7,4,40,1,FM,Moderate,0,2,2,60,Conservative,0,biden%27s secret NICS list
R_3jGay6zo634zY0V,Day_12,Day_12_3,TRUE,1,7,4,40,1,FM,Moderate,0,2,2,60,Conservative,0,biden trying to prevent conservatives from owning guns
R_3jGay6zo634zY0V,Day_12,Day_12_3,TRUE,1,7,4,40,1,FM,Moderate,0,2,2,60,Conservative,0,biden%27s secret NICS list paul gosar
R_3k063sXpMqsanNb,Day_12,Day_12_3,Coul,0,4,3,65,1,FM,Conservative,1,2,4,43,Conservative,0,paul gossar merrick garland list
