"","X1","Susc_FN","Evaluation","Likert_Evaluation","Education_Score","Age","Gender","Income_Score","CRT_Score","Dummy_Congruence","Familiar_Dummy","Duration","Dig_Lit_Avg","Article_day","ResponseId","Ideology_Score","Treat_Search","True_Dummy","Article"
"1739","1739","0","CND",4,3,73,0,2,"1",0,"0","928","2.4","dec 2_4","R_DdRPFeCIjx4c1sl","2",1,0,"4"
"1740","1740","0","CND",4,1,50,0,0,"2",0,"0","1341","3.2","dec 2_4","R_3QLUsO1OxV7u3Qo","-1",1,0,"4"
"1741","1741","1","True",7,3,36,0,1,"0",0,"0","1103","4.1","dec 2_4","R_0IE076H6Js6KZ7b","-1",1,1,"4"
"1742","1742","1","True",7,4,65,0,2,"1",0,"0","1167","4.4","dec 2_4","R_1eP3NIPzaC5gjzH","-2",1,1,"4"
"1743","1743","1","True",7,4,37,0,3,"2",0,"0","612","3.6","dec 2_4","R_33cXxEkJaHJ0U4J","-1",1,1,"4"
"1744","1744","1","True",6,3,47,0,2,"2",0,"0","848","4.4","dec 2_4","R_1N8LXsUf4JbKeSO","0",1,1,"4"
"1745","1745","1","True",5,1,63,0,0,"3",0,"0","1199","2.4","dec 2_4","R_2b30i8euEUBNxH1","-2",1,1,"4"
"1746","1746","1","True",6,3,65,0,1,"1",0,"0","734","4.1","dec 2_4","R_0SWzAsOHTQxrUv7","0",1,1,"4"
"1747","1747","1","True",7,3,49,0,2,"1",0,"0","983","4.6","dec 2_4","R_2rUVF7OCIZgvNb2","0",1,1,"4"
"1748","1748","1","True",7,3,51,0,3,"2",0,"0","1245","3.3","dec 2_4","R_beDNGb2tqlESyvD","0",1,1,"4"
"1749","1749","0","Misl/False",4,2,49,0,0,"1",0,"0","1497","3.2","dec 2_4","R_2642XY4k3L6cwHe","0",1,0,"4"
"1750","1750","1","True",6,3,53,1,3,"0",0,"0","2088","3.8","dec 2_4","R_1jwfsJbcoRR3ruJ","0",1,1,"4"
"1751","1751","1","True",5,4,40,1,1,"1",0,"0","697","2.9","dec 2_4","R_w1N3J32FWu6W7a9","2",1,1,"4"
"1752","1752","1","True",6,3,35,1,3,"4",0,"0","809","3.9","dec 2_4","R_AaPkV5RLl796hR7","-3",1,1,"4"
"1753","1753","0","CND",5,3,38,1,1,"2",0,"0","657","2.1","dec 2_4","R_BrlHggR7ivTNYqt","-2",1,0,"4"
"1754","1754","1","True",7,3,34,1,0,"2",0,"0","923","3.8","dec 2_4","R_2CxkFXwa8ftUHS9","3",1,1,"4"
"1755","1755","1","True",7,3,45,1,1,"0",0,"0","1496","4.6","dec 2_4","R_2tu3CRe3fKMCxYN","-3",1,1,"4"
"1756","1756","1","True",7,3,44,1,1,"2",0,"0","1454","2.3","dec 2_4","R_2SCeDKg4XuBUpIY","2",1,1,"4"
"1757","1757","0","Misl/False",4,1,28,1,0,"1",NA,"0","1201","3.9","dec 2_4","R_SPqN5drssvOULlf",NA,1,0,"4"
"1758","1758","1","True",7,1,50,1,0,"0",0,"0","1528","2.6","dec 2_4","R_3MoGVaWbRQz9hQm","0",1,1,"4"
"1759","1759","1","True",7,1,49,1,0,"2",0,"0","3197","3","dec 2_4","R_10ob3f3Q2JMc42T","0",1,1,"4"
"1760","1760","1","True",7,1,41,1,1,"1",0,"0","900","2.8","dec 2_4","R_1Cex8cRKsVP6I3i","0",1,1,"4"
"1761","1761","1","True",7,1,50,1,0,"1",0,"0","2245","3.8","dec 2_4","R_3KqlHutCLhjDInn","-2",1,1,"4"
"1762","1762","1","True",7,1,27,1,0,"0",0,"0","2633","3.3","dec 2_4","R_1NCF52okZ75RDju","-1",1,1,"4"
"1763","1763","1","True",5,3,64,0,2,"3",0,"0","973","2.8","dec 2_4","R_03eyFK6CzO6fD9L","3",1,1,"4"
"1764","1764","0","CND",4,1,60,0,2,"0",0,"0","635","2.3","dec 2_5","R_3HUgViRsRqLppZa","1",1,0,"5"
"1765","1765","0","CND",4,4,61,0,2,"0",0,"0","1073","2.4","dec 2_5","R_23VjZzRTYtn0njC","-1",1,0,"5"
"1766","1766","1","True",7,4,76,0,2,"2",0,"0","1089","3.7","dec 2_5","R_3CPZO4XQckwBuxa","2",1,1,"5"
"1767","1767","0","CND",4,1,49,0,1,"1",0,"0","819","3.1","dec 2_5","R_3dFaM0o7XimKYnQ","2",1,0,"5"
"1768","1768","1","True",7,4,68,0,1,"2",0,"0","1328","3.1","dec 2_5","R_2CuZuQAymv9d7oZ","-2",1,1,"5"
"1769","1769","1","True",6,3,42,0,0,"3",0,"0","954","3.8","dec 2_5","R_3mkSutvhQQk1JBU","2",1,1,"5"
"1770","1770","1","True",7,4,48,0,3,"2",0,"0","1292","3.9","dec 2_5","R_3MAqltGGkVHah21","-2",1,1,"5"
"1771","1771","0","CND",4,3,47,0,2,"1",0,"0","653","3.3","dec 2_5","R_CdhBqrhSN1yJgpX","-3",1,0,"5"
"1772","1772","1","True",7,3,55,0,1,"1",0,"0","1191","4","dec 2_5","R_27d6dA2pUy23ipx","-2",1,1,"5"
"1773","1773","0","Misl/False",4,3,67,0,1,"1",0,"0","943","4","dec 2_5","R_CmKrNo39OhSSdYl","2",1,0,"5"
"1774","1774","1","True",6,5,71,0,2,"2",0,"0","1335","3.7","dec 2_5","R_2CBTcCIc0TszqbL","-2",1,1,"5"
"1775","1775","1","True",7,2,62,0,1,"1",0,"0","1241","4.4","dec 2_5","R_1JEiPFLSObMSmGK","2",1,1,"5"
"1776","1776","0","CND",4,4,55,0,3,"1",0,"0","447","4","dec 2_5","R_zeSDvL70U7gyXPb","1",1,0,"5"
"1777","1777","1","True",4,1,72,0,2,"0",0,"0","1394","4.6","dec 2_5","R_2CgrstA6NFsQcnV","-2",1,1,"5"
"1778","1778","0","CND",4,4,53,0,1,"0",0,"0","1850","4.2","dec 2_5","R_2CNB0FZq5zABsOP","0",1,0,"5"
"1779","1779","0","Misl/False",4,3,61,1,1,"1",0,"0","830","3.1","dec 2_5","R_UljZ4LqjYRafRXX","2",1,0,"5"
"1780","1780","1","True",6,5,47,1,3,"0",0,"0","528","3.8","dec 2_5","R_DegEVl6QjQkgV69","0",1,1,"5"
"1781","1781","1","True",7,1,31,1,0,"0",0,"0","537","3.5","dec 2_5","R_2abNlhPjTioTTUw","-3",1,1,"5"
"1782","1782","1","True",7,1,36,1,1,"3",0,"0","1721","5","dec 2_5","R_3q9AcPQOwYHZgZe","1",1,1,"5"
"1783","1783","0","CND",4,1,21,1,0,"0",NA,"0","2278","2.3","dec 2_5","R_24pHi91YbsPzRXM",NA,1,0,"5"
"1784","1784","1","True",2,1,47,0,0,"1",0,"0","665","3.3","dec 3_3","R_vw4xGMMaGX5mfCN","2",1,1,"3"
"1785","1785","1","True",6,3,44,0,1,"3",0,"0","726","4.8","dec 3_3","R_eqHyxvtHWKNkIkF","0",1,1,"3"
"1786","1786","0","Misl/False",1,2,51,0,2,"1",0,"0","794","5","dec 3_3","R_2ffEhg4Rq5Djmkt","3",1,0,"3"
"1787","1787","0","CND",5,4,51,0,1,"0",0,"0","992","3.4","dec 3_3","R_tGspMVHAzfhc3br","0",1,0,"3"
"1788","1788","1","True",4,1,34,0,2,"3",0,"0","805","3.5","dec 3_3","R_3fd68PDtfVI2gCw","-1",1,1,"3"
"1789","1789","0","CND",5,3,61,0,2,"3",0,"1","788","4.6","dec 3_3","R_1gHMmytdyFAgEvm","1",1,0,"3"
"1790","1790","1","True",6,3,61,0,3,"2",0,"0","880","4.8","dec 3_3","R_1gjPWtUXrp3e8Qm","0",1,1,"3"
"1791","1791","1","True",7,2,66,0,2,"3",0,"0","1274","4.4","dec 3_3","R_VQLNGjW4VldZpuN","2",1,1,"3"
"1792","1792","1","True",5,2,63,0,1,"2",0,"0","1104","4.1","dec 3_3","R_3NyB0XRVps4kr7Z","-1",1,1,"3"
"1793","1793","1","True",6,3,34,0,0,"1",0,"0","1091","3.5","dec 3_3","R_voY3P3Ek6uFqyqd","0",1,1,"3"
"1794","1794","1","True",6,1,69,0,3,"3",0,"0","1169","4.6","dec 3_3","R_3FJ3mOnfTB6kTMJ","1",1,1,"3"
"1795","1795","1","True",6,3,34,1,3,"1",0,"0","1190","3.4","dec 3_3","R_3CH0BLxq9TByh3x","0",1,1,"3"
"1796","1796","1","True",7,3,66,0,1,"3",0,"0","801","1.8","dec 3_3","R_3M5tdnRLzX310SD","-2",1,1,"3"
"1797","1797","1","True",6,3,57,0,1,"3",0,"0","1247","5","dec 3_3","R_1GJiy1d0SWPcXEb","-2",1,1,"3"
"1798","1798","1","True",5,1,47,0,1,"2",0,"0","1647","2","dec 3_3","R_1r18RHziO9uzMkN","2",1,1,"3"
"1799","1799","1","True",6,2,58,0,0,"2",0,"1","1190","2.9","dec 3_3","R_2VwQ9QrySPuCIO2","0",1,1,"3"
"1800","1800","1","True",7,3,62,0,3,"2",0,"0","1181","3.1","dec 3_3","R_2y78ZHtfJ3v3SIo","0",1,1,"3"
"1801","1801","1","True",7,4,45,0,3,"2",0,"0","1321","4.2","dec 3_3","R_3h5XN1z4wVgPakc","2",1,1,"3"
"1802","1802","1","True",7,3,80,0,3,"1",0,"0","1024","4.9","dec 3_3","R_1E1hy2W8NflKxYN","2",1,1,"3"
"1803","1803","0","CND",5,4,35,0,3,"2",0,"0","1226","4.3","dec 3_3","R_2VJbLzM9G36NTYJ","0",1,0,"3"
"1804","1804","0","CND",4,3,62,0,2,"2",0,"0","845","4.8","dec 3_3","R_2OZQ8GeVWeNoyDk","2",1,0,"3"
"1805","1805","1","True",5,4,27,1,2,"2",0,"0","600","3.7","dec 3_3","R_1BQniB4R2eerVrO","-3",1,1,"3"
"1806","1806","1","True",6,1,31,1,1,"3",0,"0","554","3.6","dec 3_3","R_3D6MMIFxpjvoskW","0",1,1,"3"
"1807","1807","1","True",5,3,32,1,0,"2",0,"0","513","3.4","dec 3_3","R_Z2ErYCqOtNhrqQ9","0",1,1,"3"
"1808","1808","1","True",6,4,40,1,2,"2",0,"0","765","3.8","dec 3_3","R_2EEnhZoRKWVRPxr","-3",1,1,"3"
"1809","1809","0","Misl/False",3,4,37,1,2,"2",0,"0","853","3.7","dec 3_3","R_2CsmXwDydJLnQVM","-2",1,0,"3"
"1810","1810","1","True",6,3,23,1,1,"3",0,"0","674","4.6","dec 3_3","R_1pQYaTaqOvpBXNe","1",1,1,"3"
"1811","1811","0","CND",4,4,46,1,2,"2",0,"0","611","2.9","dec 3_3","R_3PvIBQtvGtxFtKN","1",1,0,"3"
"1812","1812","1","True",5,1,32,1,3,"3",0,"0","1041","4.6","dec 3_3","R_D99mb35bZNDrJTz","-2",1,1,"3"
"1813","1813","0","CND",4,4,43,1,1,"2",0,"0","1197","3.5","dec 3_3","R_12Kjnjz1mwS0OJB","-2",1,0,"3"
"1814","1814","1","True",5,2,35,1,1,"1",0,"0","1183","2.4","dec 3_3","R_26eUncff8pgYuQL","1",1,1,"3"
"1815","1815","1","True",6,2,44,1,0,"2",0,"0","1219","4.4","dec 3_3","R_3lK9aQdzYb18pIT","2",1,1,"3"
"1816","1816","1","True",6,1,37,1,0,"2",0,"0","1399","4.7","dec 3_3","R_RqN59MzhoRYKq7n","-3",1,1,"3"
"1817","1817","0","Misl/False",6,1,43,1,0,"0",0,"0","835","3.9","dec 3_3","R_1eEHvLxOhkzl2Jd","2",1,0,"3"
"1818","1818","0","Misl/False",1,2,37,1,3,"0",0,"0","799","4.8","dec 3_3","R_ZfO6ucN5oqf02Wt","0",1,0,"3"
"1819","1819","1","True",5,1,41,1,1,"0",0,"0","1542","3.6","dec 3_3","R_77cyb9Gy4y5IbqV","0",1,1,"3"
"1820","1820","1","True",7,1,49,1,0,"2",0,"0","2269","4.5","dec 3_3","R_1EiJ2TsBQKH71JW","3",1,1,"3"
"1821","1821","1","True",7,1,40,1,1,"2",0,"0","3381","3.4","dec 3_3","R_3NxMkjVyvAC2qmV","3",1,1,"3"
"1822","1822","1","True",7,1,50,1,1,"1",0,"0","1052","1.9","dec 3_3","R_1rpLOgZ2EJtL7XB","1",1,1,"3"
"1823","1823","0","Misl/False",1,4,48,0,1,"1",0,"0","545","4.2","dec 3_3","R_1QKk5Q8KhVnIhQu","0",1,0,"3"
"1824","1824","0","Misl/False",2,3,59,0,3,"1",0,"0","1111","3.9","dec 3_3","R_1rIh3vCoT90zkg7","0",1,0,"3"
"1825","1825","0","Misl/False",1,3,68,0,0,"1",0,"0","1570","2.6","dec 3_3","R_25TKgMtqAC54tfN","2",1,0,"3"
"1826","1826","1","True",5,3,52,0,1,"3",0,"0","2155","4.6","dec 3_3","R_2v03VGZXfxoUz4x","2",1,1,"3"
"1827","1827","0","CND",4,1,62,0,3,"0",0,"0","629","3.6","dec 3_4","R_6EWB6SAkPbW7LZn","0",1,0,"4"
"1828","1828","0","Misl/False",2,5,61,0,1,"3",0,"0","975","4.1","dec 3_4","R_2ffwkpXcVs9RjHU","-3",1,0,"4"
"1829","1829","0","Misl/False",5,3,33,0,3,"3",0,"0","674","5","dec 3_4","R_3qa0cI2E4jz4hpo","-2",1,0,"4"
"1830","1830","0","Misl/False",3,5,58,0,1,"0",1,"0","594","2.3","dec 3_4","R_3fy25Kqhvo6YStO","1",1,0,"4"
"1831","1831","0","Misl/False",3,3,56,0,2,"1",0,"0","908","2.8","dec 3_4","R_21jlviPOrOtHclC","-1",1,0,"4"
"1832","1832","1","True",6,2,73,0,3,"3",1,"1","1321","3.5","dec 3_4","R_2Sc9BUX02Tc2r9E","2",1,1,"4"
"1833","1833","0","CND",4,2,72,0,1,"0",1,"1","1366","2.2","dec 3_4","R_308ie37dglxAm5v","2",1,0,"4"
"1834","1834","0","Misl/False",3,2,62,0,1,"3",0,"0","1216","3.9","dec 3_4","R_2teUgCn3SqSLVO6","-2",1,0,"4"
"1835","1835","0","Misl/False",4,4,54,0,3,"0",0,"0","1203","4.9","dec 3_4","R_2aXCDfbKcQ8l0oI","-2",1,0,"4"
"1836","1836","0","Misl/False",1,3,44,0,2,"0",0,"0","601","4.8","dec 3_4","R_xD7R4PiKGdY1k65","-1",1,0,"4"
"1837","1837","0","Misl/False",3,2,60,0,1,"2",0,"1","1078","3.8","dec 3_4","R_3NL4jST6SDH4IZG","0",1,0,"4"
"1838","1838","1","True",6,2,45,0,1,"2",1,"1","1159","3.7","dec 3_4","R_3qsQ3SmGmXwSvJT","1",1,1,"4"
"1839","1839","1","True",6,3,74,0,2,"2",1,"0","1520","3.9","dec 3_4","R_1eVtTsY1fTIo5tA","2",1,1,"4"
"1840","1840","0","Misl/False",3,4,62,0,3,"2",0,"0","702","3.4","dec 3_4","R_1jHykvGBQVjjGXv","0",1,0,"4"
"1841","1841","1","True",7,3,42,0,1,"3",0,"0","1731","5","dec 3_4","R_wR8DtHS5OM1JVAt","-1",1,1,"4"
"1842","1842","1","True",6,2,63,0,1,"2",0,"0","1375","4.1","dec 3_4","R_1HoDGmxQvRIlwJ0","0",1,1,"4"
"1843","1843","0","CND",4,4,55,0,2,"3",0,"0","1114","4.8","dec 3_4","R_2uPvvwIbDRamHOc","-2",1,0,"4"
"1844","1844","1","True",5,3,65,0,0,"1",0,"0","918","3.1","dec 3_4","R_T0cdMPf50amtM3L","0",1,1,"4"
"1845","1845","0","CND",4,3,29,0,2,"2",0,"1","1226","4.3","dec 3_4","R_VUpbydaqDvtZcqt","-1",1,0,"4"
"1846","1846","1","True",6,3,34,1,1,"0",1,"0","587","4","dec 3_4","R_3HoFIMHfaCzEF58","2",1,1,"4"
"1847","1847","0","CND",4,1,32,1,1,"0",0,"0","622","3.2","dec 3_4","R_2dgaO7PvwciSMwW","0",1,0,"4"
"1848","1848","1","True",7,4,41,1,1,"0",0,"0","1053","4.8","dec 3_4","R_3mfxy8uqe3SjSjY","-1",1,1,"4"
"1849","1849","1","True",7,3,31,1,1,"2",1,"0","1169","3.5","dec 3_4","R_3hlTp78u6EeIOjH","2",1,1,"4"
"1850","1850","1","True",5,1,32,1,0,"0",0,"1","433","4.2","dec 3_4","R_3qDt2xsx0V5IrfL","-1",1,1,"4"
"1851","1851","1","True",5,1,22,1,1,"0",0,"0","478","3.2","dec 3_4","R_3nCTcxKDAoM2OKF","0",1,1,"4"
"1852","1852","0","Misl/False",1,2,35,1,2,"0",0,"0","1011","3.9","dec 3_4","R_1jMV8uSnFn6BbkL","0",1,0,"4"
"1853","1853","1","True",7,4,57,0,2,"2",1,"0","991","4.7","dec 3_4","R_xGaJe4hp7Rkwg9j","2",1,1,"4"
"1854","1854","1","True",7,3,59,0,1,"3",0,"0","1124","4.8","dec 3_4","R_1Q6g1t2O3iRX4tB","-1",1,1,"4"
"1855","1855","0","CND",4,5,72,0,0,"3",0,"0","1684","4.2","dec 3_4","R_DTt2ijBCoVIaKhX","-3",1,0,"4"
"1856","1856","0","Misl/False",3,3,62,0,0,"3",0,"0","1699","3.4","dec 3_4","R_1InJsRBZFuhtjy7","0",1,0,"4"
"1857","1857","1","True",6,2,50,0,1,"2",0,"0","1790","4.6","dec 3_4","R_1GZGOFmSF0qi0O0","-2",1,1,"4"
"1858","1858","1","True",6,2,43,0,2,"1",0,"1","797","5","dec 3_5","R_2rluCT7uH2EG6DX","0",1,1,"5"
"1859","1859","0","Misl/False",3,5,52,0,3,"2",0,"1","518","5","dec 3_5","R_23dc2R3v0ugNlDA","1",1,0,"5"
"1860","1860","1","True",7,1,29,0,1,"2",0,"0","993","4.8","dec 3_5","R_BwR1Bn6ILlV7NcZ","-2",1,1,"5"
"1861","1861","1","True",7,3,66,0,1,"1",0,"0","1453","3.2","dec 3_5","R_3MfIA3USlzZVl4M","-1",1,1,"5"
"1862","1862","1","True",7,1,31,0,1,"2",0,"0","1388","5","dec 3_5","R_2tJpqi2dOxYXTs9","-2",1,1,"5"
"1863","1863","0","CND",4,4,62,0,2,"1",0,"1","1136","3.7","dec 3_5","R_SIQJwvrgwtEYrZL","0",1,0,"5"
"1864","1864","1","True",7,1,72,0,1,"1",0,"1","696","3.7","dec 3_5","R_VIowmZRUu0STiJb","2",1,1,"5"
"1865","1865","1","True",7,1,31,0,1,"1",0,"1","1478","4.8","dec 3_5","R_DIZ9ihnYbUVuCPf","-3",1,1,"5"
"1866","1866","0","CND",4,3,62,0,2,"2",0,"0","1120","2.5","dec 3_5","R_prwJzO9DohdwV5n","0",1,0,"5"
"1867","1867","1","True",7,4,55,0,3,"2",0,"0","827","5","dec 3_5","R_22rdgyEphbLrAp4","1",1,1,"5"
"1868","1868","0","CND",5,2,70,0,1,"2",0,"1","1828","4","dec 3_5","R_1MYyhPFV0Js0aA5","1",1,0,"5"
"1869","1869","1","True",7,2,66,0,0,"3",0,"1","1773","3.7","dec 3_5","R_1CwNSoYjGqc5w68","-1",1,1,"5"
"1870","1870","1","True",7,3,28,1,1,"4",0,"1","892","4","dec 3_5","R_RfyaXOxwpkwZuxj","1",1,1,"5"
"1871","1871","1","True",7,4,47,1,3,"3",0,"0","821","4.6","dec 3_5","R_3PzNIUdtrNOoEf5","0",1,1,"5"
"1872","1872","1","True",7,3,28,1,0,"4",0,"1","693","4.4","dec 3_5","R_3G7YuGulcZ2aj1h","-2",1,1,"5"
"1873","1873","0","CND",3,2,28,1,1,"2",0,"0","708","3.3","dec 3_5","R_2YFFbzxoEH852WD","1",1,0,"5"
"1874","1874","1","True",6,4,29,1,1,"0",0,"0","1095","3.6","dec 3_5","R_3UWsBuc6rySyT2V","-2",1,1,"5"
"1875","1875","1","True",7,3,46,1,3,"3",0,"1","1121","4.2","dec 3_5","R_22KAno9qvlDVSRE","1",1,1,"5"
"1876","1876","1","True",7,1,34,1,2,"4",0,"0","1151","3.6","dec 3_5","R_1jAH1ZRuT8OpOrb","-1",1,1,"5"
"1877","1877","1","True",7,3,31,1,1,"2",0,"0","471","3.8","dec 3_5","R_262BMyqkugz7r9F","-2",1,1,"5"
"1878","1878","0","CND",4,2,40,1,1,"2",0,"0","651","4.3","dec 3_5","R_2s6GpDMSWJuPzeP","0",1,0,"5"
"1879","1879","0","CND",4,2,36,1,1,"2",NA,"0","1332","3","dec 3_5","R_2bIhuSsYubPbV2B",NA,1,0,"5"
"1880","1880","1","True",7,2,35,1,0,"3",0,"0","1379","3.5","dec 3_5","R_3huNIeb8xHcP3iC","0",1,1,"5"
"1881","1881","1","True",4,1,48,1,1,"2",0,"0","1429","1.4","dec 3_5","R_2rkfGTSl7RSbYSA","0",1,1,"5"
"1882","1882","1","True",7,1,42,1,1,"1",0,"0","2396","4","dec 3_5","R_2annQHLvPnEplig","0",1,1,"5"
"1883","1883","1","True",7,3,48,0,2,"1",0,"0","869","4.9","dec 3_5","R_XhnpkBrpbpzezRv","-2",1,1,"5"
"1884","1884","1","True",7,3,38,0,3,"3",0,"1","1169","5","dec 3_5","R_1GT6sjJmQ2Yo6gf","-3",1,1,"5"
"1885","1885","1","True",7,4,82,0,1,"2",0,"1","1721","3","dec 3_5","R_2B9RVdTxZFr6iTK","2",1,1,"5"
"1886","1886","1","True",7,4,67,0,0,"0",0,"1","2176","4","dec 3_5","R_5gAxevl35NXxcwF","-3",1,1,"5"
"1887","1887","1","True",7,3,69,0,1,"0",0,"1","2169","3.9","dec 3_5","R_3GdmoOUk4xXYj0K","-2",1,1,"5"
"1888","1888","1","True",6,3,57,0,2,"1",0,"1","923","4","dec 4_4","R_1K9kkBKDLdxmdUc","2",1,1,"4"
"1889","1889","1","True",6,4,53,0,3,"3",0,"0","985","4.9","dec 4_4","R_1C1qW60payxV1hO","2",1,1,"4"
"1890","1890","1","True",5,1,72,0,1,"1",0,"0","907","2","dec 4_4","R_3OfiaMTmtJGuj1U","2",1,1,"4"
"1891","1891","0","Misl/False",5,1,48,0,1,"1",0,"0","1383","3.9","dec 4_4","R_27vOeMkNbYHtfFu","-2",1,0,"4"
"1892","1892","1","True",5,3,38,0,3,"3",0,"0","1332","5","dec 4_4","R_RqAgEN64u93hq3T","-3",1,1,"4"
"1893","1893","0","CND",4,3,72,0,2,"3",0,"1","924","4.8","dec 4_4","R_2TnPCLys9GcrJr4","3",1,0,"4"
"1894","1894","1","True",7,3,70,0,1,"1",0,"1","1150","3.5","dec 4_4","R_3qset5eGvz85jtw","1",1,1,"4"
"1895","1895","0","Misl/False",2,2,68,0,0,"1",0,"1","1370","3.3","dec 4_4","R_3FR1YqkCEJYEtTp","2",1,0,"4"
"1896","1896","1","True",7,3,66,0,1,"2",0,"1","1359","4.2","dec 4_4","R_31yZc8hrKD57qIk","2",1,1,"4"
"1897","1897","0","Misl/False",2,3,50,0,3,"1",0,"1","1110","5","dec 4_4","R_x0dx94mux5KpeyR","-1",1,0,"4"
"1898","1898","0","Misl/False",3,4,47,0,0,"3",0,"1","1794","4.5","dec 4_4","R_DnTrPpIbPCe7293","-1",1,0,"4"
"1899","1899","1","True",6,4,65,1,3,"0",0,"0","1749","3.2","dec 4_4","R_3xTMiXim1l7hqa5","-2",1,1,"4"
"1900","1900","0","CND",4,2,50,1,0,"1",0,"1","1840","3.7","dec 4_4","R_3gMy0KNocMC0fLA","0",1,0,"4"
"1901","1901","0","CND",3,2,33,1,0,"2",0,"0","1339","4.3","dec 4_4","R_2771XBz4PGPX0JX","0",1,0,"4"
"1902","1902","0","CND",4,1,41,1,2,"0",0,"0","1148","2.7","dec 4_4","R_1GwReoGZzNGrluT","2",1,0,"4"
"1903","1903","0","CND",4,1,40,1,1,"2",NA,"0","902","2","dec 4_4","R_cvXUyBk4BQOXE2Z",NA,1,0,"4"
"1904","1904","1","True",7,1,25,1,1,"4",0,"0","646","4.7","dec 4_4","R_b1L81eodFKe4Vfr","0",1,1,"4"
"1905","1905","0","CND",4,1,33,1,0,"1",NA,"0","797","1","dec 4_4","R_2QybuMc3Cz3CWsZ",NA,1,0,"4"
"1906","1906","1","True",7,1,23,1,1,"3",0,"1","687","3.8","dec 4_4","R_0qQj31mrWbsIjBv","-3",1,1,"4"
"1907","1907","1","True",7,1,25,1,1,"2",0,"0","970","3.5","dec 4_4","R_3nkH3HjegiErtn7","0",1,1,"4"
"1908","1908","0","CND",3,0,31,1,0,"2",NA,"0","764","1.6","dec 4_4","R_8HaWP5OneCkgDjH",NA,1,0,"4"
"1909","1909","1","True",5,4,40,1,0,"0",0,"1","828","4.8","dec 4_4","R_PFYvls1NnzBhW3n","0",1,1,"4"
"1910","1910","1","True",5,3,24,1,0,"1",0,"0","919","3.7","dec 4_4","R_3IWT6Nhr4HrXclm","-3",1,1,"4"
"1911","1911","1","True",5,1,48,1,0,"0",0,"0","1118","2.5","dec 4_4","R_1IYrNosYfdz2kv8","0",1,1,"4"
"1912","1912","1","True",7,1,25,1,0,"0",0,"0","936","3.2","dec 4_4","R_2ya0OwGoYr4cl0c","-2",1,1,"4"
"1913","1913","1","True",7,4,68,0,1,"1",0,"1","851","4","dec 4_5","R_2fHjmw5Q7wLsHep","2",1,1,"5"
"1914","1914","1","True",7,3,38,0,2,"1",0,"1","867","4.6","dec 4_5","R_2aFautLknP0BWA0","-2",1,1,"5"
"1915","1915","0","CND",4,1,70,0,0,"1",0,"0","1066","1.6","dec 4_5","R_1NDNvgXauYu6eVO","2",1,0,"5"
"1916","1916","1","True",7,4,45,0,1,"3",0,"1","889","3.3","dec 4_5","R_C4a9gZ8KjWr6P2p","1",1,1,"5"
"1917","1917","1","True",6,3,79,0,2,"2",0,"1","833","3","dec 4_5","R_2WPj4rilqIh5jg2","1",1,1,"5"
"1918","1918","1","True",7,3,37,1,0,"1",0,"1","886","2.6","dec 4_5","R_3noWplTdUEiDPxW","-2",1,1,"5"
"1919","1919","1","True",6,2,57,0,0,"0",0,"1","1060","4","dec 4_5","R_1C8AyiRapxScpQ6","0",1,1,"5"
"1920","1920","1","True",7,3,70,0,2,"2",0,"1","1143","4","dec 4_5","R_0GtCowOGFvyDmYV","-2",1,1,"5"
"1921","1921","1","True",7,3,70,0,2,"1",0,"1","1165","2.8","dec 4_5","R_vqo2sKFyaxMfrJD","3",1,1,"5"
"1922","1922","1","True",6,2,69,0,2,"2",0,"1","1388","3.4","dec 4_5","R_1GHBu0r33sFDr9K","0",1,1,"5"
"1923","1923","1","True",7,4,63,0,2,"0",0,"1","1644","4.6","dec 4_5","R_eD0RYAIjEr3YYFj","-1",1,1,"5"
"1924","1924","1","True",7,2,57,1,1,"3",0,"0","1134","4.3","dec 4_5","R_2t5o96S4BW3xVHn","0",1,1,"5"
"1925","1925","1","True",7,3,62,0,3,"0",0,"1","854","4.4","dec 4_5","R_Xw7Zo3HHBRHC0jD","3",1,1,"5"
"1926","1926","0","CND",5,3,40,0,2,"3",0,"1","530","3","dec 4_5","R_1QcjXXZliWWjL6G","1",1,0,"5"
"1927","1927","0","CND",4,3,45,0,3,"3",0,"1","1737","2.8","dec 4_5","R_2A0a7ywM0Q0P90L","-1",1,0,"5"
"1928","1928","1","True",7,3,62,0,0,"0",0,"1","1444","4.6","dec 4_5","R_2c6Peqe79CiYmbq","1",1,1,"5"
"1929","1929","1","True",7,1,44,1,0,"2",0,"1","593","5","dec 4_5","R_2390KJgaZvL23Lp","0",1,1,"5"
"1930","1930","1","True",7,3,42,1,1,"0",0,"1","3791","4.4","dec 4_5","R_2r5Z1uVAyNH08WB","2",1,1,"5"
"1931","1931","1","True",6,2,61,1,2,"0",NA,"0","6525","4.2","dec 4_5","R_3Hn4VXhd213iRMl",NA,1,1,"5"
"1932","1932","1","True",6,3,46,1,1,"1",0,"1","741","4","dec 4_5","R_1igO5elwPeY6rkB","1",1,1,"5"
"1933","1933","1","True",6,3,21,1,1,"0",0,"1","766","4.6","dec 4_5","R_3jcJjs3rltmfSuf","-1",1,1,"5"
"1934","1934","1","True",5,2,29,1,1,"1",0,"0","1190","4.4","dec 4_5","R_3I69eADrfPMVPfV","-2",1,1,"5"
