"","Article_day","X","ResponseId","Day","Article_Num","Category","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_False","FC_True","FC_CND","Education_Score","Income_Score","Q_Ideology","Dig_Lit_Score","Ideology_Score","True_Dummy","Treatment","Article_Lean","Dummy_Ideology","Ideo_Congruence","FC_Eval"
"848","Day_11_4",885,"R_eX51iE9ZR2L1y25","Day_11",4,"True",7,4,39,0,0,5,0,5,2,"Extremely Conservative",58,3,1,0,"Neutral","Conservative",0,"T"
"849","Day_11_4",2816,"R_Qh2y3cCIvHhb3dD","Day_11",4,"True",7,4,36,1,0,5,0,4,2,"Moderate: Middle of the road",47,0,1,0,"Neutral","Moderate",0,"T"
"850","Day_11_4",831,"R_1FaNmHkgvmWiM9J","Day_11",4,"True",5,4,34,0,0,5,0,4,2,"Moderate: Middle of the road",49,0,1,0,"Neutral","Moderate",0,"T"
"851","Day_11_4",835,"R_1N2BQrCz2AZlnr8","Day_11",4,"True",7,4,37,0,0,5,0,4,3,"Conservative",58,2,1,0,"Neutral","Conservative",0,"T"
"852","Day_11_4",1807,"R_27P5yTEoww4069w","Day_11",4,"True",6,4,26,1,0,5,0,2,2,"Slightly Conservative",51,1,1,0,"Neutral","Conservative",0,"T"
"853","Day_11_4",839,"R_210NW53SROlzOLj","Day_11",4,"True",6,4,37,0,0,5,0,2,1,"Extremely Liberal",53,-3,1,0,"Neutral","Liberal",0,"T"
"854","Day_11_4",848,"R_2E69dHXxVnZG9Kw","Day_11",4,"True",7,4,44,1,0,5,0,5,3,"Moderate: Middle of the road",61,0,1,0,"Neutral","Moderate",0,"T"
"855","Day_11_4",889,"R_pnOulCYSK2WhXhf","Day_11",4,"True",7,4,39,1,0,5,0,5,3,"Conservative",60,2,1,0,"Neutral","Conservative",0,"T"
"856","Day_11_4",895,"R_wNxYIDsQQH65UQx","Day_11",4,"True",7,4,25,1,0,5,0,4,2,"Extremely Liberal",62,-3,1,0,"Neutral","Liberal",0,"T"
"857","Day_11_5",577,"R_1CxV9IjSvEqwjzS","Day_11",5,"True",7,4,33,1,0,5,0,4,2,"Slightly Conservative",66,1,1,1,"Neutral","Conservative",0,"T"
"858","Day_11_5",1317,"R_2BbToKgdOa3KPYc","Day_11",5,"Coul",4,1,33,0,0,5,0,2,2,"Haven't thought much about it",56,0,0,1,"Neutral","Moderate",0,"T"
"859","Day_11_5",2046,"R_2YaYvhQ5hiQz2KJ","Day_11",5,"True",7,4,54,0,0,5,0,3,2,"Conservative",51,2,1,1,"Neutral","Conservative",0,"T"
"860","Day_11_5",1308,"R_1oFnUMPngZ5HPA8","Day_11",5,"True",7,4,37,1,0,5,0,4,2,"Slightly Liberal",55,-1,1,1,"Neutral","Liberal",0,"T"
"861","Day_11_5",582,"R_1FyL2WMo00auovJ","Day_11",5,"Misl",3,2,42,0,0,5,0,4,1,"Slightly Conservative",53,1,0,1,"Neutral","Conservative",0,"T"
"862","Day_11_5",2049,"R_30hFrknHSzNbkAK","Day_11",5,"Misl",1,2,35,1,0,5,0,3,2,"Moderate: Middle of the road",66,0,0,1,"Neutral","Moderate",0,"T"
"863","Day_11_5",2036,"R_2EH02RhiOmwz3MN","Day_11",5,"True",7,4,30,0,0,5,0,4,2,"Extremely Liberal",58,-3,1,1,"Neutral","Liberal",0,"T"
"864","Day_11_5",2039,"R_2q4VcH13UlJ2MF6","Day_11",5,"True",6,3,31,0,0,5,0,2,1,"Liberal",62,-2,1,1,"Neutral","Liberal",0,"T"
"865","Day_11_5",1307,"R_1Nk97c5HA3KoxMW","Day_11",5,"True",7,4,35,0,0,5,0,2,1,"Moderate: Middle of the road",60,0,1,1,"Neutral","Moderate",0,"T"
"866","Day_11_5",1287,"R_0ilMeEkp8f8eRJ7","Day_11",5,"True",7,4,47,0,0,5,0,2,2,"Conservative",66,2,1,1,"Neutral","Conservative",0,"T"
"867","Day_11_5",1316,"R_2aeRkdTL0kjzjZ9","Day_11",5,"True",7,4,36,0,0,5,0,4,2,"Moderate: Middle of the road",62,0,1,1,"Neutral","Moderate",0,"T"
"868","Day_11_5",2021,"R_1N1YIqT3SPTIN1m","Day_11",5,"True",6,3,29,1,0,5,0,5,2,"Slightly Liberal",62,-1,1,1,"Neutral","Liberal",0,"T"
"869","Day_11_5",857,"R_2WPywRP7XrU7A4o","Day_11",5,"True",7,4,44,1,0,5,0,4,1,"Liberal",51,-2,1,0,"Neutral","Liberal",0,"T"
"870","Day_11_5",838,"R_1pX1geuqqvuMWRP","Day_11",5,"True",5,3,33,0,0,5,0,4,2,"Liberal",48,-2,1,0,"Neutral","Liberal",0,"T"
"871","Day_11_5",1829,"R_3EAyn00ENRtvJX7","Day_11",5,"Coul",4,3,28,0,0,5,0,4,1,"Liberal",33,-2,0,0,"Neutral","Liberal",0,"T"
"872","Day_11_5",2797,"R_3KpYDnR7EUyCWO1","Day_11",5,"Misl",3,2,22,0,0,5,0,2,2,"Slightly Conservative",53,1,0,0,"Neutral","Conservative",0,"T"
"873","Day_11_5",891,"R_TecQ9mlK3JrQGQ1","Day_11",5,"Misl",2,1,26,1,0,5,0,3,2,"Liberal",60,-2,0,0,"Neutral","Liberal",0,"T"
"874","Day_11_5",1826,"R_2zdnZwfLx5kgrTG","Day_11",5,"True",6,4,36,0,0,5,0,2,1,"Haven't thought much about it",60,0,1,0,"Neutral","Moderate",0,"T"
"875","Day_11_5",2769,"R_271ApgI9cbNxYl5","Day_11",5,"Misl",1,1,33,0,0,5,0,4,4,"Liberal",61,-2,0,0,"Neutral","Liberal",0,"T"
"876","Day_11_5",2798,"R_3KW0TjZSak4y3M4","Day_11",5,"True",5,4,33,1,0,5,0,4,2,"Slightly Liberal",41,-1,1,0,"Neutral","Liberal",0,"T"
"877","Day_11_5",1813,"R_2rBCckDhTN3DcgY","Day_11",5,"True",5,3,34,1,0,5,0,5,3,"Liberal",48,-2,1,0,"Neutral","Liberal",0,"T"
"878","Day_11_5",2767,"R_22RfQQ5Vo7mPpLK","Day_11",5,"True",7,4,35,0,0,5,0,2,2,"Slightly Liberal",57,-1,1,0,"Neutral","Liberal",0,"T"
"879","Day_11_5",1839,"R_3maWoNmVkis8P56","Day_11",5,"True",5,3,22,0,0,5,0,2,3,"Extremely Liberal",61,-3,1,0,"Neutral","Liberal",0,"T"
"880","Day_11_5",865,"R_32XzsHP1BP4edkw","Day_11",5,"Misl",1,1,39,1,0,5,0,4,2,"Moderate: Middle of the road",54,0,0,0,"Neutral","Moderate",0,"T"
"881","Day_11_5",2811,"R_eX51iE9ZR2L1y25","Day_11",5,"Misl",2,2,39,0,0,5,0,5,2,"Extremely Conservative",58,3,0,0,"Neutral","Conservative",0,"T"
"882","Day_11_5",1843,"R_3snUlUqGiyaSi11","Day_11",5,"True",5,3,35,0,0,5,0,4,1,"Conservative",59,2,1,0,"Neutral","Conservative",0,"T"
"883","Day_11_5",2813,"R_Or7eVDTBXEPvEyt","Day_11",5,"Misl",1,1,32,0,0,5,0,3,2,"Slightly Conservative",61,1,0,0,"Neutral","Conservative",0,"T"
"884","Day_11_5",1802,"R_210NW53SROlzOLj","Day_11",5,"True",7,4,37,0,0,5,0,2,1,"Extremely Liberal",53,-3,1,0,"Neutral","Liberal",0,"T"
"885","Day_11_5",1794,"R_1FaNmHkgvmWiM9J","Day_11",5,"Misl",1,1,34,0,0,5,0,4,2,"Moderate: Middle of the road",49,0,0,0,"Neutral","Moderate",0,"T"
"886","Day_11_5",890,"R_Qh2y3cCIvHhb3dD","Day_11",5,"Misl",1,1,36,1,0,5,0,4,2,"Moderate: Middle of the road",47,0,0,0,"Neutral","Moderate",0,"T"
"887","Day_11_5",2790,"R_32LnZqTaKpa5qWV","Day_11",5,"True",6,3,34,0,0,5,0,2,1,"Slightly Conservative",54,1,1,0,"Neutral","Conservative",0,"T"
"888","Day_11_5",1849,"R_ONKw4VWrRlIOaoF","Day_11",5,"Misl",1,1,53,0,0,5,0,2,1,"Extremely Conservative",62,3,0,0,"Neutral","Conservative",0,"T"
"889","Day_11_5",2782,"R_2wnMQUS0WYRhYj2","Day_11",5,"True",7,4,33,1,0,5,0,5,1,"Extremely Liberal",62,-3,1,0,"Neutral","Liberal",0,"T"
"890","Day_11_5",894,"R_vPTe7KVNi1efNqp","Day_11",5,"True",7,3,33,0,0,5,0,3,1,"Slightly Liberal",52,-1,1,0,"Neutral","Liberal",0,"T"
"891","Day_11_5",1812,"R_2f7R7pJHhS5mAtX","Day_11",5,"True",4,2,40,0,0,5,0,2,1,"Extremely Liberal",57,-3,1,0,"Neutral","Liberal",0,"T"
"892","Day_11_5",2758,"R_1lmHzor7QgKcdCl","Day_11",5,"True",5,4,33,1,0,5,0,4,2,"Conservative",40,2,1,0,"Neutral","Conservative",0,"T"
"893","Day_11_5",842,"R_25Z0yEWbGZ2LM0F","Day_11",5,"True",7,4,23,1,0,5,0,3,1,"Extremely Liberal",64,-3,1,0,"Neutral","Liberal",0,"T"
"894","Day_11_5",2787,"R_2Yc6qaBT4czBNcZ","Day_11",5,"Misl",1,1,53,0,0,5,0,4,3,"Extremely Conservative",65,3,0,0,"Neutral","Conservative",0,"T"
"895","Day_11_5",1855,"R_u83ezPYdRkmUDkt","Day_11",5,"True",7,4,28,1,0,5,0,2,2,"Moderate: Middle of the road",64,0,1,0,"Neutral","Moderate",0,"T"
"896","Day_11_5",2785,"R_2WUoR8vPwNjhrUu","Day_11",5,"True",6,4,38,1,0,5,0,3,2,"Slightly Liberal",65,-1,1,0,"Neutral","Liberal",0,"T"
"897","Day_11_5",1793,"R_10ZukTspoPMKcTh","Day_11",5,"Coul",4,3,60,0,0,5,0,4,1,"Liberal",41,-2,0,0,"Neutral","Liberal",0,"T"
"898","Day_11_5",877,"R_3MJQe2LIE4Udolk","Day_11",5,"Misl",1,1,44,1,0,5,0,4,3,"Moderate: Middle of the road",54,0,0,0,"Neutral","Moderate",0,"T"
"899","Day_11_5",874,"R_3lSsdnVQEPaKFvA","Day_11",5,"Misl",1,1,30,1,0,5,0,4,2,"Moderate: Middle of the road",61,0,0,0,"Neutral","Moderate",0,"T"
"900","Day_11_5",2780,"R_2VDSMfTvZfA7F0P","Day_11",5,"True",7,4,48,0,0,5,0,3,2,"Liberal",60,-2,1,0,"Neutral","Liberal",0,"T"
"901","Day_11_5",1809,"R_2ASTpjSp4VOCDws","Day_11",5,"Misl",1,1,60,1,0,5,0,4,3,"Extremely Conservative",66,3,0,0,"Neutral","Conservative",0,"T"
"902","Day_11_5",2819,"R_urXikPfmByjo7wB","Day_11",5,"Misl",1,1,42,1,0,5,0,2,1,"Moderate: Middle of the road",64,0,0,0,"Neutral","Moderate",0,"T"
"903","Day_11_5",1811,"R_2E69dHXxVnZG9Kw","Day_11",5,"True",7,4,44,1,0,5,0,5,3,"Moderate: Middle of the road",61,0,1,0,"Neutral","Moderate",0,"T"
"904","Day_11_5",2821,"R_wNxYIDsQQH65UQx","Day_11",5,"True",6,3,25,1,0,5,0,4,2,"Extremely Liberal",62,-3,1,0,"Neutral","Liberal",0,"T"
"905","Day_11_5",1859,"R_yUTKnunfRD9cS6l","Day_11",5,"Coul",5,3,52,0,0,5,0,2,3,"Moderate: Middle of the road",53,0,0,0,"Neutral","Moderate",0,"T"
"906","Day_11_5",637,"R_6ihljME3sHpEaVb","Day_11",5,"Misl",1,1,38,0,0,5,0,2,1,"Liberal",53,-2,0,1,"Neutral","Liberal",0,"T"
"907","Day_11_5",1335,"R_33DTOkN8WBYqgzc","Day_11",5,"True",7,4,44,0,0,5,0,5,1,"Liberal",56,-2,1,1,"Neutral","Liberal",0,"T"
"908","Day_11_5",2044,"R_2uR4Mgw3PPkyoLU","Day_11",5,"True",7,4,40,1,0,5,0,2,2,"Conservative",52,2,1,1,"Neutral","Conservative",0,"T"
"909","Day_11_5",1300,"R_1kRqfbmCGE0OGU3","Day_11",5,"Misl",4,3,23,1,0,5,0,4,4,"Moderate: Middle of the road",54,0,0,1,"Neutral","Moderate",0,"T"
"910","Day_11_5",1367,"R_vdI5iGQky74AfqF","Day_11",5,"True",1,3,27,0,0,5,0,2,1,"Liberal",63,-2,1,1,"Neutral","Liberal",0,"T"
"911","Day_11_5",1368,"R_XsP4ba9tQxrSXSh","Day_11",5,"Misl",1,1,56,1,0,5,0,4,3,"Moderate: Middle of the road",62,0,0,1,"Neutral","Moderate",0,"T"
"912","Day_11_5",1345,"R_3hzM5jbieRA7DIE","Day_11",5,"True",7,4,26,0,0,5,0,3,1,"Slightly Liberal",58,-1,1,1,"Neutral","Liberal",0,"T"
"913","Day_11_5",628,"R_3HM6Wu0803vVGEb","Day_11",5,"True",7,4,44,0,0,5,0,2,2,"Slightly Conservative",54,1,1,1,"Neutral","Conservative",0,"T"
"914","Day_11_5",2059,"R_3HoY1YcGpXeyGm3","Day_11",5,"True",5,3,29,0,0,5,0,3,2,"Slightly Conservative",53,1,1,1,"Neutral","Conservative",0,"T"
"915","Day_11_5",1296,"R_1FbKOnfZ3mICgWF","Day_11",5,"True",7,4,38,0,0,5,0,2,2,"Liberal",66,-2,1,1,"Neutral","Liberal",0,"T"
"916","Day_11_5",2037,"R_2f7Dxh5Yheldo2g","Day_11",5,"True",4,3,45,0,0,5,0,2,1,"Haven't thought much about it",44,0,1,1,"Neutral","Moderate",0,"T"
"917","Day_11_5",2026,"R_26fHRAnFMpjusWn","Day_11",5,"True",6,4,37,0,0,5,0,4,2,"Liberal",52,-2,1,1,"Neutral","Liberal",0,"T"
"918","Day_11_5",1309,"R_1QbWrO8LNnRwYdL","Day_11",5,"True",6,4,71,0,0,5,0,3,1,"Conservative",58,2,1,1,"Neutral","Conservative",0,"T"
"919","Day_11_5",1353,"R_879ttEnMTNLmo4V","Day_11",5,"True",7,4,30,0,0,5,0,3,2,"Conservative",62,2,1,1,"Neutral","Conservative",0,"T"
"920","Day_11_5",624,"R_3EhBonDkzGAn01T","Day_11",5,"True",7,4,20,0,0,5,0,2,2,"Liberal",59,-2,1,1,"Neutral","Liberal",0,"T"
"921","Day_11_5",2042,"R_2rDAnLPVB11WSaE","Day_11",5,"True",6,3,63,1,0,5,0,2,1,"Conservative",54,2,1,1,"Neutral","Conservative",0,"T"
"922","Day_11_5",2041,"R_2RaJBQG0iVYMEXJ","Day_11",5,"True",7,4,43,0,0,5,0,4,3,"Extremely Liberal",61,-3,1,1,"Neutral","Liberal",0,"T"
"923","Day_11_5",1355,"R_d1dYtPOTeKJ2HMB","Day_11",5,"True",7,4,60,1,0,5,0,4,2,"Moderate: Middle of the road",54,0,1,1,"Neutral","Moderate",0,"T"
"924","Day_11_5",1348,"R_3p3GxQ9s6k8rhNT","Day_11",5,"True",7,4,41,1,0,5,0,4,1,"Slightly Liberal",66,-1,1,1,"Neutral","Liberal",0,"T"
"925","Day_11_5",2030,"R_2aemCrJQQuuaEwQ","Day_11",5,"Misl",4,2,33,0,0,5,0,2,1,"Extremely Conservative",53,3,0,1,"Neutral","Conservative",0,"T"
"926","Day_11_5",595,"R_210qdmpj97nh58k","Day_11",5,"True",5,3,29,1,0,5,0,4,2,"Conservative",42,2,1,1,"Neutral","Conservative",0,"T"
"927","Day_11_5",2027,"R_28IN2c2vqqY7PtO","Day_11",5,"Misl",1,1,29,0,0,5,0,4,2,"Liberal",48,-2,0,1,"Neutral","Liberal",0,"T"
"928","Day_11_5",2055,"R_3fTrO0F1yuQWdu3","Day_11",5,"True",7,4,37,0,0,5,0,3,2,"Moderate: Middle of the road",52,0,1,1,"Neutral","Moderate",0,"T"
"929","Day_11_5",1354,"R_AjMwsZ5upV6CC6l","Day_11",5,"Misl",4,2,42,1,0,5,0,3,2,"Slightly Conservative",66,1,0,1,"Neutral","Conservative",0,"T"
"930","Day_11_5",2064,"R_3qI6m5tYdgq4HGU","Day_11",5,"True",7,4,36,0,0,5,0,3,2,"Liberal",52,-2,1,1,"Neutral","Liberal",0,"T"
"931","Day_11_5",2014,"R_1JY2yIQRaZ4opKt","Day_11",5,"True",7,4,36,1,0,5,0,4,4,"Extremely Liberal",60,-3,1,1,"Neutral","Liberal",0,"T"
"932","Day_11_5",649,"R_sXsinCgazkxIZHz","Day_11",5,"True",7,4,29,1,0,5,0,4,2,"Slightly Liberal",66,-1,1,1,"Neutral","Liberal",0,"T"
"933","Day_11_5",626,"R_3fw7TZo0LheuX2X","Day_11",5,"True",7,4,30,1,0,5,0,4,1,"Extremely Liberal",58,-3,1,1,"Neutral","Liberal",0,"T"
"934","Day_11_5",1357,"R_pQR3nz7srI2CVKV","Day_11",5,"True",7,4,45,1,0,5,0,4,2,"Moderate: Middle of the road",48,0,1,1,"Neutral","Moderate",0,"T"
"935","Day_11_5",2085,"R_ZmBPxavcxMIEcLv","Day_11",5,"Misl",1,1,26,1,0,5,0,5,2,"Slightly Conservative",50,1,0,1,"Neutral","Conservative",0,"T"
"936","Day_11_5",599,"R_29cc0m6brfzIftj","Day_11",5,"Misl",1,1,29,0,0,5,0,2,1,"Extremely Liberal",55,-3,0,1,"Neutral","Liberal",0,"T"
"937","Day_11_5",1356,"R_pfU9qsFl6nglVgR","Day_11",5,"True",7,4,59,0,0,5,0,6,4,"Slightly Conservative",50,1,1,1,"Neutral","Conservative",0,"T"
"938","Day_11_5",1371,"R_ZpGWtNzfuGoe2LT","Day_11",5,"Coul",1,2,39,0,0,5,0,4,3,"Moderate: Middle of the road",66,0,0,1,"Neutral","Moderate",0,"T"
"939","Day_11_5",2010,"R_1F96HD89xMS18pL","Day_11",5,"True",7,4,60,1,0,5,0,2,1,"Slightly Liberal",45,-1,1,1,"Neutral","Liberal",0,"T"
"940","Day_11_5",644,"R_pz848eWh9iVaKch","Day_11",5,"Misl",4,3,44,1,0,5,0,3,2,"Slightly Liberal",56,-1,0,1,"Neutral","Liberal",0,"T"
"941","Day_11_5",647,"R_RKpNNyXaPtqoJjz","Day_11",5,"Misl",1,1,30,1,0,5,0,2,1,"Slightly Liberal",60,-1,0,1,"Neutral","Liberal",0,"T"
"942","Day_12_2",2112,"R_2UVPhYZE6VHVE2l","Day_12",2,"True",5,3,30,0,0,4,1,4,2,"Slightly Liberal",64,-1,1,1,"Liberal","Liberal",1,"T"
"943","Day_12_2",1390,"R_2OHhnliySGsDGN2","Day_12",2,"True",6,4,46,0,0,4,1,3,1,"Slightly Liberal",60,-1,1,1,"Liberal","Liberal",1,"T"
"944","Day_12_2",688,"R_3CVCE05kSa0jk7W","Day_12",2,"Coul",5,3,32,1,0,4,1,3,1,"Moderate: Middle of the road",43,0,0,1,"Liberal","Moderate",0,"T"
"945","Day_12_2",1417,"R_3PmN7uPL82L2iHr","Day_12",2,"True",5,3,23,0,0,4,1,4,2,"Liberal",51,-2,1,1,"Liberal","Liberal",1,"T"
"946","Day_12_2",677,"R_2Si4w4fcTSA4rid","Day_12",2,"True",4,3,33,0,0,4,1,3,2,"Slightly Conservative",61,1,1,1,"Liberal","Conservative",0,"T"
"947","Day_12_2",1389,"R_2EbMwHK8uo6c61n","Day_12",2,"True",7,3,33,0,0,4,1,4,2,"Conservative",62,2,1,1,"Liberal","Conservative",0,"T"
"948","Day_12_2",657,"R_12xacBFD30myNiZ","Day_12",2,"True",7,4,27,0,0,4,1,4,2,"Extremely Conservative",49,3,1,1,"Liberal","Conservative",0,"T"
"949","Day_12_2",2114,"R_2YJS5j6NVg4jliv","Day_12",2,"Coul",4,3,48,0,0,4,1,3,1,"Moderate: Middle of the road",46,0,0,1,"Liberal","Moderate",0,"T"
"950","Day_12_2",1427,"R_T1JQffzEQhYEa3L","Day_12",2,"True",7,4,34,0,0,4,1,3,2,"Liberal",61,-2,1,1,"Liberal","Liberal",1,"T"
"951","Day_12_2",2128,"R_3Kola9prU5Cn87U","Day_12",2,"True",5,3,40,1,0,4,1,4,1,"Liberal",65,-2,1,1,"Liberal","Liberal",1,"T"
"952","Day_12_2",2143,"R_UlpQI4c5kmFOM81","Day_12",2,"True",7,4,20,1,0,4,1,2,2,"Slightly Liberal",49,-1,1,1,"Liberal","Liberal",1,"T"
"953","Day_12_2",2130,"R_3m2Gp6ZFt5C6DRy","Day_12",2,"True",7,3,31,1,0,4,1,2,1,"Slightly Liberal",64,-1,1,1,"Liberal","Liberal",1,"T"
"954","Day_12_2",1374,"R_1hSz0M1k59LEHGQ","Day_12",2,"True",7,4,21,0,0,4,1,2,2,"Moderate: Middle of the road",31,0,1,1,"Liberal","Moderate",0,"T"
"955","Day_12_2",2136,"R_8udlrm6FGuUOok9","Day_12",2,"Coul",5,3,22,0,0,4,1,2,1,"Liberal",46,-2,0,1,"Liberal","Liberal",1,"T"
"956","Day_12_2",2144,"R_vDFQr0QAhdjLCDf","Day_12",2,"True",6,4,66,0,0,4,1,2,1,"Extremely Liberal",48,-3,1,1,"Liberal","Liberal",1,"T"
"957","Day_12_2",707,"R_9Rbul8f9PBcRc2d","Day_12",2,"Coul",5,3,32,0,0,4,1,5,2,"Moderate: Middle of the road",53,0,0,1,"Liberal","Moderate",0,"T"
"958","Day_12_2",670,"R_2dJT9IaELo9rrX1","Day_12",2,"Misl",2,2,40,1,0,4,1,4,3,"Slightly Conservative",55,1,0,1,"Liberal","Conservative",0,"T"
"959","Day_12_2",671,"R_2do3I14IcaKphn5","Day_12",2,"Misl",2,2,40,0,0,4,1,5,2,"Slightly Conservative",45,1,0,1,"Liberal","Conservative",0,"T"
"960","Day_12_2",1396,"R_2urCfSy483qnfs6","Day_12",2,"True",3,3,39,0,0,4,1,4,1,"Conservative",49,2,1,1,"Liberal","Conservative",0,"T"
"961","Day_12_2",708,"R_a4rNIwLj7upyZuV","Day_12",2,"Misl",2,2,26,0,0,4,1,4,1,"Moderate: Middle of the road",46,0,0,1,"Liberal","Moderate",0,"T"
"962","Day_12_2",2145,"R_zfpFPdC9vAGgxRT","Day_12",2,"True",6,4,27,1,0,4,1,4,1,"Liberal",60,-2,1,1,"Liberal","Liberal",1,"T"
"963","Day_12_2",2133,"R_3qm8U1QeEK2kvTR","Day_12",2,"True",5,3,31,1,0,4,1,2,1,"Moderate: Middle of the road",62,0,1,1,"Liberal","Moderate",0,"T"
"964","Day_12_2",709,"R_DuFCDfdUjBXKc7L","Day_12",2,"True",7,4,41,0,0,4,1,2,2,"Extremely Liberal",47,-3,1,1,"Liberal","Liberal",1,"T"
"965","Day_12_2",1411,"R_3k063sXpMqsanNb","Day_12",2,"True",6,3,65,1,0,4,1,4,2,"Slightly Conservative",43,1,1,1,"Liberal","Conservative",0,"T"
"966","Day_12_2",1383,"R_29cCKDPO20oiE9H","Day_12",2,"True",7,4,32,1,0,4,1,5,1,"Liberal",59,-2,1,1,"Liberal","Liberal",1,"T"
"967","Day_12_2",2106,"R_2pLWPjEOX1lvgZo","Day_12",2,"True",6,4,22,0,0,4,1,2,2,"Liberal",52,-2,1,1,"Liberal","Liberal",1,"T"
"968","Day_12_2",950,"R_87Ci3C02CJCEDfP","Day_12",2,"True",5,3,27,1,0,4,1,5,2,"Moderate: Middle of the road",54,0,1,0,"Liberal","Moderate",0,"T"
"969","Day_12_2",1895,"R_2zZy9sNc1yad7mj","Day_12",2,"True",6,3,60,0,0,4,1,3,1,"Liberal",63,-2,1,0,"Liberal","Liberal",1,"T"
"970","Day_12_2",1883,"R_2CBycTczQ83WX6o","Day_12",2,"True",4,3,26,0,0,4,1,4,2,"Moderate: Middle of the road",64,0,1,0,"Liberal","Moderate",0,"T"
"971","Day_12_2",2839,"R_28HdGnFlCvqbesW","Day_12",2,"Coul",4,3,33,0,0,4,1,6,3,"Liberal",50,-2,0,0,"Liberal","Liberal",1,"T"
"972","Day_12_2",2867,"R_3GlXFxH1Xu8zhVA","Day_12",2,"True",7,4,30,1,0,4,1,2,3,"Extremely Liberal",38,-3,1,0,"Liberal","Liberal",1,"T"
"973","Day_12_2",954,"R_rdlQ6SHf10j0s0h","Day_12",2,"True",5,3,30,1,0,4,1,4,1,"Conservative",49,2,1,0,"Liberal","Conservative",0,"T"
"974","Day_12_2",903,"R_1g6m9idwjQdEkYY","Day_12",2,"True",7,4,52,1,0,4,1,4,3,"Slightly Conservative",64,1,1,0,"Liberal","Conservative",0,"T"
"975","Day_12_2",1901,"R_3fjWaLRvcx1QQ96","Day_12",2,"Misl",1,1,43,1,0,4,1,1,1,"Moderate: Middle of the road",66,0,0,0,"Liberal","Moderate",0,"T"
"976","Day_12_2",2844,"R_2AEUFZAVLyGILP2","Day_12",2,"Misl",4,2,20,0,0,4,1,2,2,"Slightly Liberal",49,-1,0,0,"Liberal","Liberal",1,"T"
"977","Day_12_2",930,"R_2X1A93mXzEYrNYC","Day_12",2,"True",5,4,25,0,0,4,1,4,2,"Liberal",60,-2,1,0,"Liberal","Liberal",1,"T"
"978","Day_12_2",933,"R_31aXJTIOR7x6nL7","Day_12",2,"Misl",1,1,34,1,0,4,1,4,4,"Extremely Conservative",59,3,0,0,"Liberal","Conservative",0,"T"
"979","Day_12_2",2874,"R_3UEKZQ6ZFwq5f8d","Day_12",2,"Misl",7,4,63,0,0,4,1,3,1,"Extremely Liberal",49,-3,0,0,"Liberal","Liberal",1,"T"
"980","Day_12_2",921,"R_2CH4ryst33WcIBD","Day_12",2,"True",7,4,37,0,0,4,1,3,2,"Liberal",56,-2,1,0,"Liberal","Liberal",1,"T"
"981","Day_12_2",936,"R_3Eo6HW2xFUQHeGa","Day_12",2,"True",5,3,49,1,0,4,1,2,1,"Slightly Conservative",61,1,1,0,"Liberal","Conservative",0,"T"
"982","Day_12_2",690,"R_3feqhugqaYYwLlx","Day_12",2,"True",7,4,36,1,0,4,1,2,2,"Moderate: Middle of the road",62,0,1,1,"Liberal","Moderate",0,"T"
"983","Day_12_2",1377,"R_1Kkd0yBIOBj51KL","Day_12",2,"True",7,4,41,0,0,4,1,4,2,"Conservative",53,2,1,1,"Liberal","Conservative",0,"T"
"984","Day_12_2",692,"R_3Hi52z8zMbrTa1c","Day_12",2,"True",6,4,41,1,0,4,1,4,1,"Extremely Liberal",60,-3,1,1,"Liberal","Liberal",1,"T"
"985","Day_12_2",1379,"R_22XGa1Fcr3zYEQS","Day_12",2,"True",6,4,53,1,0,4,1,4,2,"Extremely Conservative",41,3,1,1,"Liberal","Conservative",0,"T"
"986","Day_12_2",705,"R_6x2lhuqmicuHOJX","Day_12",2,"True",7,4,53,0,0,4,1,2,1,"Moderate: Middle of the road",52,0,1,1,"Liberal","Moderate",0,"T"
"987","Day_12_2",1381,"R_264EoyBWyVOZRk4","Day_12",2,"True",5,3,46,0,0,4,1,3,2,"Extremely Conservative",57,3,1,1,"Liberal","Conservative",0,"T"
"988","Day_12_2",1382,"R_28GQQm0b1EgpuTq","Day_12",2,"Coul",4,2,30,0,0,4,1,4,2,"Liberal",56,-2,0,1,"Liberal","Liberal",1,"T"
"989","Day_12_2",1425,"R_Oa7m0lKmQiz3Bct","Day_12",2,"True",6,4,24,1,0,4,1,4,2,"Liberal",52,-2,1,1,"Liberal","Liberal",1,"T"
"990","Day_12_2",1384,"R_2cnF3cbfGNQcCYl","Day_12",2,"True",7,4,20,0,0,4,1,3,4,"Moderate: Middle of the road",52,0,1,1,"Liberal","Moderate",0,"T"
"991","Day_12_2",2110,"R_2uF0xCIM73b8rgQ","Day_12",2,"True",7,4,30,0,0,4,1,4,1,"Liberal",66,-2,1,1,"Liberal","Liberal",1,"T"
"992","Day_12_2",1401,"R_2zdA2oVVoNtgtdL","Day_12",2,"True",7,4,22,1,0,4,1,2,1,"Liberal",59,-2,1,1,"Liberal","Liberal",1,"T"
"993","Day_12_2",1406,"R_3h3c8lR9Ul1nE30","Day_12",2,"True",5,3,32,1,0,4,1,3,1,"Slightly Conservative",64,1,1,1,"Liberal","Conservative",0,"T"
