"","ResponseId","Article_day","Category","True_Dummy","Seven_Ordinal","Four_Ordinal","Age","Gender","FC_Eval","Dummy_Ideology","Ideo_Congruence","Income_Score","Education_Score","Dig_Lit_Score","Total_Links","avg_score","Unrel_contain","Total_Rel_85","Total_Unrel_60","Article_Lean"
"603","R_2PhE26kxmwfkJ0L","Day_6_4","Misl",0,3,2,32,0,"FM","Conservative",1,3,4,58,17,93.3823529411765,0,0,0,"Conservative"
"604","R_2PhE26kxmwfkJ0L","Day_6_5","True",1,4,3,32,0,"CND","Conservative",0,3,4,58,36,88.9166666666667,0,0,0,"Neutral"
"605","R_2pMQNo3E2EhmIrW","Day_11_2","True",1,5,4,36,0,"True","Liberal",1,2,2,54,9,98.6111111111111,0,1,0,"Liberal"
"606","R_2pMQNo3E2EhmIrW","Day_11_3","Coul",0,4,3,36,0,"FM","Liberal",0,2,2,54,5,75.5,1,0,1,"Conservative"
"607","R_2pMQNo3E2EhmIrW","Day_11_4","True",1,7,4,36,0,"True","Liberal",0,2,2,54,10,87.65,0,0,0,"Neutral"
"608","R_2PoCPYG1sCSBa3f","Day_4_1","Misl",0,1,2,27,1,"No Mode","Liberal",0,2,4,46,2,100,0,1,0,"Conservative"
"609","R_2PoCPYG1sCSBa3f","Day_4_4","Coul",0,4,2,27,1,"True","Liberal",0,2,4,46,12,79.8333333333333,1,0,1,"Neutral"
"610","R_2PoCPYG1sCSBa3f","Day_4_5","True",1,7,4,27,1,"True","Liberal",0,2,4,46,3,94.1666666666667,0,0,0,"Neutral"
"611","R_2PpsctGRoIizGAS","Day_1_1","Misl",0,1,1,39,1,"FM","Liberal",0,1,4,66,57,92.8859649122807,1,0,1,"Conservative"
"612","R_2PpsctGRoIizGAS","Day_1_4","Misl",0,1,1,39,1,"FM","Liberal",0,1,4,66,8,95.625,0,1,0,"Neutral"
"613","R_2PpsctGRoIizGAS","Day_1_5","True",1,7,4,39,1,"True","Liberal",0,1,4,66,18,92.5,0,0,0,"Neutral"
"614","R_2PtxkY6a56NOzSM","Day_9_1","True",1,7,4,24,1,"True","Moderate",0,1,4,59,1,87.5,0,1,0,"Conservative"
"615","R_2PtxkY6a56NOzSM","Day_9_2","True",1,7,4,24,1,"True","Moderate",0,1,4,59,18,91.6666666666667,0,0,0,"Liberal"
"616","R_2PtxkY6a56NOzSM","Day_9_4","True",1,7,4,24,1,"True","Moderate",0,1,4,59,8,89.625,0,0,0,"Neutral"
"617","R_2q1Nk6VRH2fUuk5","Day_7_2","True",1,4,3,35,0,"FM","Liberal",1,1,4,48,10,92.75,0,0,0,"Liberal"
"618","R_2q1Nk6VRH2fUuk5","Day_7_3","Coul",0,4,3,35,0,"No Mode","Liberal",0,1,4,48,15,96.6666666666667,0,0,0,"Conservative"
"619","R_2q1Nk6VRH2fUuk5","Day_7_4","True",1,6,4,35,0,"True","Liberal",0,1,4,48,6,89.0833333333333,0,0,0,"Neutral"
"620","R_2q46cBzIiH3UPNG","Day_10_1","True",1,7,4,22,0,"True","Liberal",0,1,2,43,7,92.1428571428571,0,0,0,"Conservative"
"621","R_2q46cBzIiH3UPNG","Day_10_2","True",1,7,4,22,0,"No Mode","Liberal",1,1,2,43,39,90.7692307692308,0,0,0,"Liberal"
"622","R_2q46cBzIiH3UPNG","Day_10_3","Misl",0,3,2,22,0,"FM","Liberal",0,1,2,43,4,53.75,1,0,2,"Conservative"
"623","R_2q4VcH13UlJ2MF6","Day_11_1","Coul",0,4,3,31,0,"FM","Liberal",0,1,2,62,5,60.8,1,0,2,"Conservative"
"624","R_2q4VcH13UlJ2MF6","Day_11_3","True",1,5,4,31,0,"FM","Liberal",0,1,2,62,7,85,1,0,1,"Conservative"
"625","R_2q4VcH13UlJ2MF6","Day_11_5","True",1,6,3,31,0,"True","Liberal",0,1,2,62,10,87.25,0,0,0,"Neutral"
"626","R_2QEC031VOr8eEaZ","Day_10_1","True",1,7,4,32,1,"True","Conservative",1,1,2,53,30,83.1333333333333,0,0,0,"Conservative"
"627","R_2QEC031VOr8eEaZ","Day_10_3","Misl",0,3,3,32,1,"FM","Conservative",1,1,2,53,41,94.1951219512195,0,0,0,"Conservative"
"628","R_2QEC031VOr8eEaZ","Day_10_4","True",1,5,4,32,1,"True","Conservative",0,1,2,53,11,90.5909090909091,0,0,0,"Unclear"
"629","R_2QEWqk6A2nnsg7O","Day_9_2","True",1,5,3,26,0,"True","Moderate",0,2,3,53,10,93.25,0,0,0,"Liberal"
"630","R_2QEWqk6A2nnsg7O","Day_9_3","True",1,6,4,26,0,"FM","Moderate",0,2,3,53,48,88.8333333333333,0,0,0,"Conservative"
"631","R_2QEWqk6A2nnsg7O","Day_9_5","True",1,6,3,26,0,"True","Moderate",0,2,3,53,7,91,0,0,0,"Neutral"
"632","R_2qwJq39YQiPoqee","Day_3_1","True",1,5,3,55,0,"True","Liberal",0,1,5,61,9,86.5555555555556,0,0,0,"Conservative"
"633","R_2qwJq39YQiPoqee","Day_3_2","True",1,5,3,55,0,"FM","Liberal",1,1,5,61,19,91.5789473684211,0,0,0,"Liberal"
"634","R_2qwJq39YQiPoqee","Day_3_3","True",1,7,4,55,0,"True","Liberal",0,1,5,61,10,87.65,0,0,0,"Neutral"
"635","R_2RaJBQG0iVYMEXJ","Day_11_2","True",1,5,4,43,0,"True","Liberal",1,3,4,61,9,98.0555555555556,0,1,0,"Liberal"
"636","R_2RaJBQG0iVYMEXJ","Day_11_3","True",1,7,4,43,0,"FM","Liberal",0,3,4,61,1,100,0,1,0,"Conservative"
"637","R_2RaJBQG0iVYMEXJ","Day_11_5","True",1,7,4,43,0,"True","Liberal",0,3,4,61,9,96.3888888888889,0,1,0,"Neutral"
"638","R_2rDAnLPVB11WSaE","Day_11_2","Misl",0,4,3,63,1,"True","Conservative",0,1,2,54,57,92.0175438596491,0,0,0,"Liberal"
"639","R_2rDAnLPVB11WSaE","Day_11_4","True",1,7,4,63,1,"True","Conservative",0,1,2,54,10,88.9,0,0,0,"Neutral"
"640","R_2rDAnLPVB11WSaE","Day_11_5","True",1,6,3,63,1,"True","Conservative",0,1,2,54,8,93.4375,0,0,0,"Neutral"
"641","R_2rHN1aheJLz9CzH","Day_3_1","True",1,7,4,35,1,"True","Conservative",1,1,3,57,7,91.0714285714286,0,0,0,"Conservative"
"642","R_2rHN1aheJLz9CzH","Day_3_2","Misl",0,2,2,35,1,"FM","Conservative",0,1,3,57,11,92,0,0,0,"Liberal"
"643","R_2rHN1aheJLz9CzH","Day_3_5","True",1,7,4,35,1,"True","Conservative",0,1,3,57,8,95.625,0,0,0,"Neutral"
"644","R_2rjP0bogMm4reXy","Day_2_2","Coul",0,4,3,46,1,"No Mode","Moderate",0,3,5,64,6,97.9166666666667,0,1,0,"Liberal"
"645","R_2rjP0bogMm4reXy","Day_2_4","True",1,7,4,46,1,"True","Moderate",0,3,5,64,10,86.35,0,0,0,"Conservative"
"646","R_2RP4ieLcvxMjWJz","Day_1_2","True",1,7,4,32,1,"True","Liberal",1,1,4,60,7,91,0,0,0,"Liberal"
"647","R_2RP4ieLcvxMjWJz","Day_1_4","True",1,7,4,32,1,"FM","Liberal",0,1,4,60,8,95,0,0,0,"Neutral"
"648","R_2RP4ieLcvxMjWJz","Day_1_5","True",1,7,4,32,1,"True","Liberal",0,1,4,60,9,89.1111111111111,0,0,0,"Neutral"
"649","R_2rpk1EOnyKTQIWc","Day_8_1","True",1,7,4,38,1,"True","Conservative",1,1,2,63,8,93.6875,0,0,0,"Conservative"
"650","R_2rpk1EOnyKTQIWc","Day_8_3","True",1,7,4,38,1,"True","Conservative",0,1,2,63,42,88.2023809523809,0,0,0,"Neutral"
"651","R_2rpk1EOnyKTQIWc","Day_8_5","True",1,7,4,38,1,"No Mode","Conservative",0,1,2,63,4,100,0,1,0,"Neutral"
"652","R_2RQTSTmTSCVnSQ6","Day_8_2","True",1,7,4,32,1,"True","Liberal",1,2,3,63,18,93.8888888888889,0,0,0,"Liberal"
"653","R_2RQTSTmTSCVnSQ6","Day_8_3","True",1,5,3,32,1,"True","Liberal",0,2,3,63,5,85.8,0,0,0,"Neutral"
"654","R_2RQTSTmTSCVnSQ6","Day_8_4","True",1,7,4,32,1,"True","Liberal",0,2,3,63,10,85.2,0,0,0,"Neutral"
"655","R_2rtV9W1VaNKIkMx","Day_6_3","Misl",0,2,2,31,0,"No Mode","Liberal",0,1,4,57,3,89.8333333333333,0,0,0,"Neutral"
"656","R_2rtV9W1VaNKIkMx","Day_6_4","Misl",0,1,1,31,0,"FM","Liberal",0,1,4,57,10,93.95,0,0,0,"Conservative"
"657","R_2rtV9W1VaNKIkMx","Day_6_5","True",1,6,4,31,0,"CND","Liberal",0,1,4,57,25,85.38,0,0,0,"Neutral"
"658","R_2rUQt9FZNUc5emd","Day_2_2","True",1,6,3,50,1,"No Mode","Liberal",1,1,3,59,7,98.2142857142857,0,1,0,"Liberal"
"659","R_2rUQt9FZNUc5emd","Day_2_3","True",1,6,4,50,1,"True","Liberal",0,1,3,59,20,91.8,0,0,0,"Neutral"
"660","R_2rZ0VqJ8VWMRB0C","Day_9_2","True",1,7,4,33,1,"True","Conservative",0,2,4,54,7,52.5,1,0,7,"Liberal"
"661","R_2s0ypB7FWIPyXXz","Day_2_1","True",1,7,4,57,1,"True","Liberal",0,1,1,66,5,71.2,1,0,2,"Conservative"
"662","R_2s0ypB7FWIPyXXz","Day_2_2","True",1,6,3,57,1,"No Mode","Liberal",1,1,1,66,7,98.2142857142857,0,1,0,"Liberal"
"663","R_2s0ypB7FWIPyXXz","Day_2_5","True",1,7,4,57,1,"True","Liberal",0,1,1,66,9,94.1111111111111,0,0,0,"Neutral"
"664","R_2S1e4JKo98MybZW","Day_9_2","True",1,7,4,36,1,"True","Conservative",0,1,2,63,19,84.6052631578947,1,0,3,"Liberal"
"665","R_2S1e4JKo98MybZW","Day_9_3","Misl",0,3,2,36,1,"FM","Conservative",1,1,2,63,23,90.4347826086957,1,0,1,"Conservative"
"666","R_2S1e4JKo98MybZW","Day_9_4","True",1,7,4,36,1,"True","Conservative",0,1,2,63,9,87.1111111111111,0,0,0,"Neutral"
"667","R_2s4rmMJg4bynpHr","Day_2_3","True",1,5,3,33,0,"True","Liberal",0,2,2,42,10,98.25,0,1,0,"Neutral"
"668","R_2s4rmMJg4bynpHr","Day_2_4","True",1,4,3,33,0,"True","Liberal",0,2,2,42,9,98.6111111111111,0,1,0,"Conservative"
"669","R_2sGvyvdHbUmZ02Z","Day_10_1","True",1,6,3,32,0,"True","Liberal",0,1,4,62,8,91.25,0,0,0,"Conservative"
"670","R_2sGvyvdHbUmZ02Z","Day_10_3","Misl",0,6,3,32,0,"FM","Liberal",0,1,4,62,64,93.890625,0,0,0,"Conservative"
"671","R_2sGvyvdHbUmZ02Z","Day_10_4","True",1,5,4,32,0,"True","Liberal",0,1,4,62,8,89,0,0,0,"Unclear"
"672","R_2Si4w4fcTSA4rid","Day_12_2","True",1,4,3,33,0,"True","Conservative",0,2,3,61,9,93.8333333333333,0,0,0,"Liberal"
"673","R_2Si4w4fcTSA4rid","Day_12_4","True",1,7,4,33,0,"True","Conservative",1,2,3,61,7,87.4285714285714,0,0,0,"Conservative"
"674","R_2Si4w4fcTSA4rid","Day_12_5","True",1,7,4,33,0,"True","Conservative",0,2,3,61,9,91.3333333333333,0,0,0,"Neutral"
"675","R_2SiCowkyzwMvvUc","Day_10_1","True",1,7,4,27,0,"True","Liberal",0,2,2,57,10,91.95,0,0,0,"Conservative"
"676","R_2SiCowkyzwMvvUc","Day_10_2","True",1,7,4,27,0,"No Mode","Liberal",1,2,2,57,8,88.4375,0,0,0,"Liberal"
"677","R_2SiCowkyzwMvvUc","Day_10_4","True",1,7,4,27,0,"True","Liberal",0,2,2,57,2,87.5,0,0,0,"Unclear"
"678","R_2SqxncHIYHKr5Pt","Day_5_5","True",1,7,4,68,1,"True","Liberal",0,2,5,50,3,90,0,0,0,"Neutral"
"679","R_2SrwPT5XEqnjq3y","Day_9_1","True",1,7,4,19,0,"True","Liberal",0,1,2,53,7,85.6428571428571,1,0,1,"Conservative"
"680","R_2SrwPT5XEqnjq3y","Day_9_3","Misl",0,5,3,19,0,"FM","Liberal",0,1,2,53,16,93.125,0,0,0,"Conservative"
"681","R_2SrwPT5XEqnjq3y","Day_9_5","True",1,6,4,19,0,"True","Liberal",0,1,2,53,7,95.7142857142857,0,1,0,"Neutral"
"682","R_2SxFlTmlsuTOylL","Day_3_1","Misl",0,3,2,36,1,"True","Conservative",1,1,2,44,5,98.5,0,1,0,"Conservative"
"683","R_2SxFlTmlsuTOylL","Day_3_4","True",1,7,4,36,1,"True","Conservative",1,1,2,44,8,82.0625,0,0,0,"Conservative"
"684","R_2SxFlTmlsuTOylL","Day_3_5","True",1,6,4,36,1,"True","Conservative",0,1,2,44,9,98.0555555555556,0,1,0,"Neutral"
"685","R_2sXtkPvy3AsYoqk","Day_7_2","Misl",0,5,3,39,0,"FM","Liberal",1,2,2,64,7,91,0,0,0,"Liberal"
"686","R_2sXtkPvy3AsYoqk","Day_7_4","Misl",0,2,2,39,0,"True","Liberal",0,2,2,64,8,90.8125,0,0,0,"Neutral"
"687","R_2sXtkPvy3AsYoqk","Day_7_5","True",1,7,4,39,0,"True","Liberal",0,2,2,64,16,96.40625,0,0,0,"Neutral"
"688","R_2TSR400VM9S7XA7","Day_3_2","True",1,6,4,42,0,"FM","Liberal",1,1,5,58,8,81.8125,0,0,0,"Liberal"
"689","R_2TSR400VM9S7XA7","Day_3_3","True",1,7,4,42,0,"True","Liberal",0,1,5,58,20,95,0,0,0,"Neutral"
"690","R_2tsyqOCvwSnvYGB","Day_12_1","True",1,5,4,41,1,"FM","Liberal",0,2,3,57,10,88.65,0,0,0,"Conservative"
"691","R_2tsyqOCvwSnvYGB","Day_12_3","True",1,3,3,41,1,"FM","Liberal",0,2,3,57,19,82.7368421052632,1,0,2,"Conservative"
"692","R_2tsyqOCvwSnvYGB","Day_12_4","True",1,6,4,41,1,"True","Liberal",0,2,3,57,7,89.9285714285714,0,0,0,"Conservative"
"693","R_2txodLmHGqGMwg3","Day_8_2","True",1,6,4,18,0,"True","Liberal",1,3,2,63,10,98.75,0,1,0,"Liberal"
"694","R_2txodLmHGqGMwg3","Day_8_3","Coul",0,4,3,18,0,"True","Liberal",0,3,2,63,8,95.9375,0,1,0,"Neutral"
"695","R_2TXzTq6ZLKjj6uX","Day_3_1","True",1,7,4,33,1,"True","Conservative",1,2,4,66,7,96.0714285714286,0,1,0,"Conservative"
"696","R_2TXzTq6ZLKjj6uX","Day_3_3","True",1,4,3,33,1,"True","Conservative",0,2,4,66,18,94.6666666666667,0,0,0,"Neutral"
"697","R_2TXzTq6ZLKjj6uX","Day_3_5","True",1,7,4,33,1,"True","Conservative",0,2,4,66,5,89,0,0,0,"Neutral"
"698","R_2TzSKQehAgBZzuV","Day_4_1","Misl",0,1,1,35,1,"No Mode","Moderate",0,2,4,59,10,94.7,0,0,0,"Conservative"
"699","R_2TzSKQehAgBZzuV","Day_4_2","True",1,7,4,35,1,"True","Moderate",0,2,4,59,10,89.45,0,0,0,"Liberal"
"700","R_2TzSKQehAgBZzuV","Day_4_4","True",1,7,4,35,1,"True","Moderate",0,2,4,59,7,93.2142857142857,0,0,0,"Neutral"
"701","R_2U2Y4gdtspkw9mU","Day_12_1","True",1,5,4,34,0,"FM","Conservative",1,3,4,62,24,89,0,0,0,"Conservative"
"702","R_2U2Y4gdtspkw9mU","Day_12_3","Misl",0,2,2,34,0,"FM","Conservative",1,3,4,62,16,90.75,1,0,1,"Conservative"
"703","R_2U2Y4gdtspkw9mU","Day_12_5","Misl",0,4,2,34,0,"True","Conservative",0,3,4,62,7,92.8571428571429,0,0,0,"Neutral"
"704","R_2uCgtpmtDfHxaMW","Day_5_1","Misl",0,1,2,38,0,"FM","Moderate",0,2,5,46,20,85.125,1,0,1,"Conservative"
"705","R_2uCgtpmtDfHxaMW","Day_5_3","Misl",0,2,3,38,0,"FM","Moderate",0,2,5,46,1,90,0,1,0,"Conservative"
"706","R_2uCgtpmtDfHxaMW","Day_5_4","Misl",0,1,1,38,0,"FM","Moderate",0,2,5,46,46,93.4673913043478,1,0,1,"Conservative"
"707","R_2uF0xCIM73b8rgQ","Day_12_2","True",1,7,4,30,0,"True","Liberal",1,1,4,66,7,87.4285714285714,0,0,0,"Liberal"
"708","R_2uR1RbFuYGgHC8X","Day_10_1","True",1,7,4,66,1,"True","Conservative",1,2,5,62,7,92.4285714285714,0,0,0,"Conservative"
"709","R_2uR1RbFuYGgHC8X","Day_10_2","True",1,6,4,66,1,"No Mode","Conservative",0,2,5,62,7,90.3571428571429,0,0,0,"Liberal"
"710","R_2uR1RbFuYGgHC8X","Day_10_5","True",1,7,4,66,1,"True","Conservative",0,2,5,62,10,94.45,0,0,0,"Neutral"
"711","R_2uR4Mgw3PPkyoLU","Day_11_4","True",1,7,4,40,1,"True","Conservative",0,2,2,52,24,85.5208333333333,1,0,1,"Neutral"
"712","R_2uTzn88sGYQ8xaG","Day_2_1","True",1,6,3,39,1,"True","Moderate",0,2,3,54,18,62.1666666666667,1,0,8,"Conservative"
"713","R_2uTzn88sGYQ8xaG","Day_2_4","Coul",0,4,3,39,1,"True","Moderate",0,2,3,54,19,95.2631578947368,0,0,0,"Conservative"
"714","R_2uTzn88sGYQ8xaG","Day_2_5","Coul",0,5,3,39,1,"True","Moderate",0,2,3,54,9,94.7222222222222,0,0,0,"Neutral"
"715","R_2UVPhYZE6VHVE2l","Day_12_2","True",1,5,3,30,0,"True","Liberal",1,2,4,64,8,90.5625,0,0,0,"Liberal"
"716","R_2UVPhYZE6VHVE2l","Day_12_4","True",1,4,3,30,0,"True","Liberal",0,2,4,64,6,91.5833333333333,0,0,0,"Conservative"
"717","R_2UVPhYZE6VHVE2l","Day_12_5","True",1,5,4,30,0,"True","Liberal",0,2,4,64,9,91.3888888888889,0,0,0,"Neutral"
"718","R_2uwGc0bvRkpfTPW","Day_10_1","True",1,7,4,42,1,"True","Moderate",0,1,4,60,8,91.5,0,0,0,"Conservative"
"719","R_2uwGc0bvRkpfTPW","Day_10_2","True",1,7,4,42,1,"No Mode","Moderate",0,1,4,60,8,90,0,0,0,"Liberal"
"720","R_2uWgH4WTF4qBMb0","Day_6_1","True",1,6,3,24,0,"FM","Liberal",0,2,4,52,2,49.75,1,0,1,"Conservative"
"721","R_2uWgH4WTF4qBMb0","Day_6_2","True",1,6,4,24,0,"True","Liberal",1,2,4,52,1,100,0,1,0,"Liberal"
"722","R_2uWgH4WTF4qBMb0","Day_6_3","True",1,6,3,24,0,"No Mode","Liberal",0,2,4,52,3,77.1666666666667,0,0,0,"Neutral"
"723","R_2V7N3TInNMHaEgv","Day_9_1","True",1,6,4,46,1,"True","Conservative",1,2,4,66,5,89.4,0,0,0,"Conservative"
"724","R_2V7N3TInNMHaEgv","Day_9_2","True",1,6,4,46,1,"True","Conservative",0,2,4,66,10,94.25,0,0,0,"Liberal"
"725","R_2V7N3TInNMHaEgv","Day_9_3","Misl",0,4,3,46,1,"FM","Conservative",1,2,4,66,7,98.2142857142857,0,1,0,"Conservative"
"726","R_2V8TRsWlzoUJk46","Day_2_2","Misl",0,3,2,56,1,"No Mode","Moderate",0,1,3,45,8,93.125,0,0,0,"Liberal"
"727","R_2V8TRsWlzoUJk46","Day_2_5","True",1,7,4,56,1,"True","Moderate",0,1,3,45,10,92.5,0,0,0,"Neutral"
"728","R_2w67UkK5xJ0YRY2","Day_1_3","Misl",0,2,2,26,1,"FM","Liberal",0,2,2,63,11,95,0,0,0,"Neutral"
"729","R_2wAY65Jm7rGQxRm","Day_10_1","True",1,7,4,24,1,"True","Conservative",1,1,2,56,17,91.8529411764706,0,0,0,"Conservative"
"730","R_2wAY65Jm7rGQxRm","Day_10_4","True",1,7,4,24,1,"True","Conservative",0,1,2,56,7,83.7857142857143,0,0,0,"Unclear"
"731","R_2wAY65Jm7rGQxRm","Day_10_5","True",1,7,4,24,1,"True","Conservative",0,1,2,56,9,94.6666666666667,0,0,0,"Neutral"
"732","R_2WCmKU4ViN13BYG","Day_12_1","True",1,6,4,39,0,"FM","Moderate",0,1,2,61,46,95.4673913043478,0,0,0,"Conservative"
"733","R_2WCmKU4ViN13BYG","Day_12_4","True",1,7,4,39,0,"True","Moderate",0,1,2,61,55,92.1636363636364,0,0,0,"Conservative"
"734","R_2WCmKU4ViN13BYG","Day_12_5","True",1,6,4,39,0,"True","Moderate",0,1,2,61,27,93.7037037037037,0,0,0,"Neutral"
"735","R_2WHyX9imlk9gHdK","Day_2_5","True",1,7,4,43,1,"True","Liberal",0,2,2,61,8,92.8125,0,0,0,"Neutral"
"736","R_2wi3DfP8avDjFMs","Day_2_1","True",1,1,3,26,0,"True","Liberal",0,2,4,65,4,52.75,1,0,2,"Conservative"
"737","R_2wi3DfP8avDjFMs","Day_2_3","True",1,7,4,26,0,"True","Liberal",0,2,4,65,9,85.7222222222222,0,0,0,"Neutral"
"738","R_2wi3DfP8avDjFMs","Day_2_5","True",1,7,4,26,0,"True","Liberal",0,2,4,65,9,94.7222222222222,0,0,0,"Neutral"
"739","R_2wLa23pXyAGRHke","Day_2_1","True",1,5,3,38,1,"True","Liberal",0,2,4,60,4,64,1,0,2,"Conservative"
"740","R_2wLa23pXyAGRHke","Day_2_2","True",1,5,3,38,1,"No Mode","Liberal",1,2,4,60,9,98.6111111111111,0,1,0,"Liberal"
"741","R_2wLa23pXyAGRHke","Day_2_5","True",1,7,4,38,1,"True","Liberal",0,2,4,60,9,95.2777777777778,0,1,0,"Neutral"
"742","R_2WNJ1RjJfCCAFuf","Day_5_1","Misl",0,2,2,31,0,"FM","Liberal",0,1,2,56,43,92.8139534883721,0,0,0,"Conservative"
"743","R_2WNJ1RjJfCCAFuf","Day_5_2","Coul",0,4,3,31,0,"FM","Liberal",1,1,2,56,38,94.9342105263158,0,0,0,"Liberal"
"744","R_2WNJ1RjJfCCAFuf","Day_5_4","Misl",0,1,1,31,0,"FM","Liberal",0,1,2,56,9,92.4444444444444,0,0,0,"Conservative"
"745","R_2WutXXqkeCUMtrP","Day_8_2","True",1,6,4,29,1,"True","Conservative",0,1,4,60,15,88.1666666666667,0,0,0,"Liberal"
"746","R_2WutXXqkeCUMtrP","Day_8_3","Coul",0,4,3,29,1,"True","Conservative",0,1,4,60,7,90.2857142857143,0,0,0,"Neutral"
"747","R_2WutXXqkeCUMtrP","Day_8_5","True",1,7,4,29,1,"No Mode","Conservative",0,1,4,60,7,95.7142857142857,0,1,0,"Neutral"
"748","R_2wzaF2gk19w1xld","Day_6_1","Misl",0,4,3,27,0,"FM","Liberal",0,1,4,55,8,92.5,0,0,0,"Conservative"
"749","R_2wzaF2gk19w1xld","Day_6_2","True",1,7,4,27,0,"True","Liberal",1,1,4,55,7,83.5714285714286,0,0,0,"Liberal"
"750","R_2wzaF2gk19w1xld","Day_6_3","True",1,7,4,27,0,"No Mode","Liberal",0,1,4,55,5,57.6,1,0,2,"Neutral"
"751","R_2X09OnANVg2Exji","Day_5_1","Misl",0,1,1,34,1,"FM","Liberal",0,2,4,66,10,95.5,0,0,0,"Conservative"
"752","R_2X09OnANVg2Exji","Day_5_3","Coul",0,4,3,34,1,"FM","Liberal",0,2,4,66,5,94,0,1,0,"Conservative"
"753","R_2X09OnANVg2Exji","Day_5_4","Misl",0,1,1,34,1,"FM","Liberal",0,2,4,66,9,91.8888888888889,0,0,0,"Conservative"
"754","R_2X6sKkACylcxXHQ","Day_10_1","True",1,5,4,27,0,"True","Liberal",0,3,4,51,7,88.9285714285714,0,0,0,"Conservative"
"755","R_2X6sKkACylcxXHQ","Day_10_3","True",1,4,3,27,0,"FM","Liberal",0,3,4,51,1,100,0,1,0,"Conservative"
"756","R_2X6sKkACylcxXHQ","Day_10_4","True",1,5,4,27,0,"True","Liberal",0,3,4,51,1,100,0,1,0,"Unclear"
"757","R_2xKVprRpR0mranN","Day_4_2","True",1,6,3,49,0,"True","Moderate",0,2,4,50,10,99.5,0,1,0,"Liberal"
"758","R_2xKVprRpR0mranN","Day_4_3","Coul",0,4,3,49,0,"No Mode","Moderate",0,2,4,50,15,94.1333333333333,0,0,0,"Neutral"
"759","R_2xKVprRpR0mranN","Day_4_5","True",1,7,4,49,0,"True","Moderate",0,2,4,50,10,95.25,0,1,0,"Neutral"
"760","R_2xLZ2tFFWYNo9DE","Day_4_1","True",1,7,4,54,0,"No Mode","Conservative",1,2,3,50,7,83.0714285714286,1,0,1,"Conservative"
"761","R_2xLZ2tFFWYNo9DE","Day_4_3","True",1,7,4,54,0,"No Mode","Conservative",0,2,3,50,2,34.75,1,0,1,"Neutral"
"762","R_2xLZ2tFFWYNo9DE","Day_4_4","True",1,7,4,54,0,"True","Conservative",0,2,3,50,5,89.3,0,0,0,"Neutral"
"763","R_2xQbKqWmVgDjbIl","Day_11_3","True",1,6,3,33,1,"FM","Conservative",1,2,4,47,1,92.5,0,1,0,"Conservative"
"764","R_2xVtrgCE2seDdMy","Day_4_1","Misl",0,3,2,36,0,"No Mode","Liberal",0,2,5,46,19,95.9210526315789,0,0,0,"Conservative"
"765","R_2xVtrgCE2seDdMy","Day_4_2","True",1,7,4,36,0,"FM","Liberal",1,2,5,46,11,88.0909090909091,0,0,0,"Liberal"
"766","R_2xVtrgCE2seDdMy","Day_4_3","Coul",0,4,3,36,0,"FM","Liberal",0,2,5,46,7,93.2142857142857,0,1,0,"Neutral"
"767","R_2y4yBBrHpjNZTMe","Day_4_2","True",1,7,3,44,1,"True","Liberal",1,2,4,57,8,86.5625,0,0,0,"Liberal"
"768","R_2y4yBBrHpjNZTMe","Day_4_4","True",1,7,4,44,1,"True","Liberal",0,2,4,57,3,69.5,0,0,0,"Neutral"
"769","R_2y4yBBrHpjNZTMe","Day_4_5","True",1,7,4,44,1,"True","Liberal",0,2,4,57,20,94,0,0,0,"Neutral"
"770","R_2y8dRM3TUWjSPIo","Day_1_2","True",1,6,3,20,0,"True","Liberal",1,4,2,49,17,90.7647058823529,0,0,0,"Liberal"
"771","R_2y8dRM3TUWjSPIo","Day_1_4","Misl",0,1,1,20,0,"FM","Liberal",0,4,2,49,10,92.75,0,0,0,"Neutral"
"772","R_2y8dRM3TUWjSPIo","Day_1_5","True",1,7,4,20,0,"True","Liberal",0,4,2,49,6,95.8333333333333,0,1,0,"Neutral"
"773","R_2YaYvhQ5hiQz2KJ","Day_11_1","True",1,5,4,54,0,"FM","Conservative",1,2,3,51,15,86.5,0,0,0,"Conservative"
"774","R_2YaYvhQ5hiQz2KJ","Day_11_3","Misl",0,3,3,54,0,"FM","Conservative",1,2,3,51,1,92.5,0,1,0,"Conservative"
"775","R_2YaYvhQ5hiQz2KJ","Day_11_5","True",1,7,4,54,0,"True","Conservative",0,2,3,51,10,91.75,0,0,0,"Neutral"
"776","R_2Ych1DsBT3dkwsS","Day_5_2","True",1,7,4,46,0,"FM","Liberal",1,1,4,61,7,91.7857142857143,0,0,0,"Liberal"
"777","R_2Ych1DsBT3dkwsS","Day_5_5","True",1,7,4,46,0,"True","Liberal",0,1,4,61,8,95.3125,0,0,0,"Neutral"
"778","R_2Yfi0HITRzguF2L","Day_11_2","Coul",0,5,3,66,1,"True","Conservative",0,2,4,62,10,98.75,0,1,0,"Liberal"
"779","R_2Yfi0HITRzguF2L","Day_11_3","Coul",0,2,2,66,1,"FM","Conservative",1,2,4,62,15,89.1666666666667,1,0,1,"Conservative"
"780","R_2Yfi0HITRzguF2L","Day_11_4","True",1,7,4,66,1,"True","Conservative",0,2,4,62,7,87.0714285714286,0,0,0,"Neutral"
